,promoter_R_sq,num_eig,num_peaks,num_sigpeaks,num_sigpeaks_pt2,eigen0_R_sq,eigen1_R_sq,eigen2_R_sq,eigen3_R_sq,eigen4_R_sq,eigen5_R_sq,eigen6_R_sq,eigen7_R_sq,eigen8_R_sq,eigen9_R_sq,eigen10_R_sq,eigen11_R_sq
SFT2D1,0,0,2.0,0.0,0.0,,,,,,,,,,,,
MPC1,0.0036448428872972727,0,2.0,0.0,0.0,,,,,,,,,,,,
RNASET2,0.008127876557409763,0,2.0,0.0,0.0,,,,,,,,,,,,
FGFR1OP,0.06551074236631393,0,4.0,1.0,1.0,0.20745484588209653,0.14624689282602166,0.02582716399832046,,,,,,,,,
MLLT4,0.39955341815948486,1,2.0,2.0,2.0,0.4392609275698602,3.436931359303934e-06,,,,,,,,,,
C6orf120,0.0031672557815909386,0,2.0,0.0,0.0,0.1661052147286826,,,,,,,,,,,
PHF10,0.002333960961550474,0,2.0,0.0,1.0,0.24243684478327454,,,,,,,,,,,
TCTE3,0,0,2.0,0.0,0.0,,,,,,,,,,,,
ERMARD,0.02984306588768959,0,3.0,0.0,0.0,,,,,,,,,,,,
FAM120B,0.1441885530948639,0,6.0,0.0,1.0,0.26936363989255735,0.061587745632362245,0.05111629019341893,0.009301585422947201,,,,,,,,
PSMB1,0.003194288583472371,0,2.0,0.0,0.0,0.08194091635246853,,,,,,,,,,,
TBP,0,0,2.0,0.0,0.0,0.12427053432929548,,,,,,,,,,,
PDCD2,0.15150241553783417,0,1.0,0.0,0.0,0.1515023994719573,,,,,,,,,,,
PDGFA,0.38881438970565796,1,1.0,1.0,1.0,0.38881424863530195,,,,,,,,,,,
PRKAR1B,0,0,1.0,0.0,0.0,0.1349557386306396,,,,,,,,,,,
AC147651.4,0.015124019235372543,0,7.0,0.0,0.0,0.07195508246767063,,,,,,,,,,,
HEATR2,0.002634812146425247,0,1.0,0.0,0.0,,,,,,,,,,,,
SUN1,0.052298665046691895,0,3.0,0.0,0.0,0.165922358743161,0.02160207248503103,,,,,,,,,,
COX19,0.030057452619075775,0,3.0,0.0,1.0,0.22149061448929755,,,,,,,,,,,
C7orf50,0.02376512810587883,0,4.0,0.0,0.0,,,,,,,,,,,,
ZFAND2A,0,0,3.0,0.0,0.0,0.1655469002766421,0.0010031777862073697,,,,,,,,,,
PSMG3,0,0,1.0,0.0,1.0,0.20620329606201795,,,,,,,,,,,
MAD1L1,0,1,9.0,1.0,1.0,0.2458830787774662,0.19497508269966415,0.05770761860514804,0.04578296829229959,0.021165393641954907,0.0003446747132483731,,,,,,
FTSJ2,0.01760551705956459,0,1.0,0.0,0.0,,,,,,,,,,,,
NUDT1,0,0,2.0,0.0,0.0,,,,,,,,,,,,
SNX8,0,0,1.0,0.0,0.0,0.16535458081061544,,,,,,,,,,,
EIF3B,0.3465477526187897,1,2.0,1.0,1.0,0.3465478256357845,,,,,,,,,,,
CHST12,0.002754007698968053,0,4.0,0.0,0.0,0.18116752140275738,0.08292245185947546,0.05583491232262852,,,,,,,,,
LFNG,0.04298073798418045,0,8.0,0.0,0.0,0.233741804148529,0.016812173822059427,,,,,,,,,,
BRAT1,0,0,2.0,0.0,0.0,0.10029816368781069,,,,,,,,,,,
GNA12,0.2116285264492035,1,3.0,0.0,3.0,0.3752103051931725,0.142478250206774,0.06339832664246096,,,,,,,,,
CARD11,0,1,5.0,0.0,0.0,0.26981901777067024,0.000639634747802018,,,,,,,,,,
FOXK1,0.09743703156709671,1,5.0,0.0,0.0,0.3452786441249552,0.0008114581647294063,,,,,,,,,,
AP5Z1,0.003500410821288824,0,4.0,0.0,0.0,0.14190719312791242,,,,,,,,,,,
RNF216P1,0,0,1.0,0.0,0.0,,,,,,,,,,,,
RBAK,0,0,1.0,0.0,0.0,,,,,,,,,,,,
WIPI2,0.08371516317129135,0,2.0,0.0,0.0,0.1989261205616373,0.0009779756986077158,,,,,,,,,,
ACTB,0.3456479012966156,1,8.0,3.0,3.0,0.704014957579298,0.05953309168042887,0.04374768365402606,0.002332673743067807,0.00038517542793986234,3.910834232616279e-05,,,,,,
RNF216,0,0,2.0,0.0,0.0,0.05845860747008059,,,,,,,,,,,
CCZ1,0,0,0.0,0.0,0.0,,,,,,,,,,,,
AIMP2,0,0,2.0,0.0,0.0,0.21459688446264447,0.00043000884425049764,,,,,,,,,,
EIF2AK1,0.08696803450584412,0,4.0,0.0,0.0,0.08696800937314857,,,,,,,,,,,
USP42,0.06085750833153725,1,4.0,0.0,1.0,0.26032832992282495,0.029385059365920257,0.012156534626589022,,,,,,,,,
RAC1,0,0,2.0,0.0,1.0,0.21927553304628417,,,,,,,,,,,
DAGLB,0.23860429227352142,1,5.0,1.0,1.0,0.3089774305759184,0.0450085745700662,0.003956142332821524,,,,,,,,,
KDELR2,0,0,6.0,0.0,0.0,0.26138048840199457,0.009963974521071998,,,,,,,,,,
ZDHHC4,0.00014528822794090956,0,5.0,0.0,0.0,0.18523119054313117,0.06781753224217539,0.03776670534781759,0.014483805980171263,,,,,,,,
ZNF12,0.0810280442237854,0,2.0,0.0,0.0,0.08102807207728921,,,,,,,,,,,
CCZ1B,0,0,1.0,0.0,0.0,,,,,,,,,,,,
C1GALT1,0.019523579627275467,0,2.0,0.0,0.0,0.12325565193900441,,,,,,,,,,,
MIOS,0,1,2.0,0.0,2.0,0.6221479898929584,0.0003202247671424533,,,,,,,,,,
RPA3,0,0,1.0,0.0,0.0,,,,,,,,,,,,
RPA3-AS1,0.0008444387931376696,0,6.0,0.0,0.0,0.12842197058572688,0.11043367791822203,0.03323348531641002,0.010997989754333153,,,,,,,,
AC009473.1,0,0,1.0,0.0,0.0,,,,,,,,,,,,
GLCCI1,0.032604966312646866,0,3.0,0.0,0.0,0.22577897756757803,0.00014744232203578355,,,,,,,,,,
NDUFA4,0.048559341579675674,0,2.0,0.0,0.0,,,,,,,,,,,,
PHF14,0.22029879689216614,0,3.0,0.0,1.0,0.22029882150563557,,,,,,,,,,,
TMEM106B,0.01563802920281887,0,2.0,0.0,0.0,0.08555818270081596,,,,,,,,,,,
ARL4A,0.16283756494522095,0,2.0,0.0,0.0,0.1628375171010256,,,,,,,,,,,
ANKMY2,0.3742731511592865,1,1.0,1.0,1.0,0.374273125932839,,,,,,,,,,,
BZW2,0,0,1.0,0.0,0.0,0.05439097585746934,,,,,,,,,,,
AC003075.4,0.010767016559839249,0,3.0,0.0,0.0,0.06161428571450777,,,,,,,,,,,
AHR,0,0,2.0,0.0,0.0,,,,,,,,,,,,
SNX13,0,0,1.0,0.0,0.0,0.11505538619785063,,,,,,,,,,,
HDAC9,0.42402300238609314,1,7.0,6.0,6.0,0.4649585047384733,0.15831873446276545,0.09631066877446756,0.07187921337842446,0.029334726128712886,0.024562720627528938,0.003372064487861027,,,,,
TWISTNB,0,0,1.0,0.0,0.0,,,,,,,,,,,,
MACC1,0.30913010239601135,1,3.0,3.0,3.0,0.28920179053866063,0.06027678335408402,0.0121336899477483,,,,,,,,,
AC005083.1,0,1,2.0,2.0,2.0,0.6139190305943358,0.008877919942673585,,,,,,,,,,
SP4,0.1385696828365326,1,3.0,0.0,0.0,0.21723262246546468,0.001306304327141519,,,,,,,,,,
CDCA7L,0.02737765945494175,0,1.0,0.0,0.0,,,,,,,,,,,,
IL6,0.09403487294912338,0,7.0,0.0,2.0,0.2627822784722251,0.055708558037647175,0.03279614353682577,0.013614115159652789,,,,,,,,
TOMM7,0.14666275680065155,0,2.0,0.0,0.0,0.14666276497384076,,,,,,,,,,,
AC005682.8,0,0,0.0,0.0,0.0,,,,,,,,,,,,
FAM126A,0,0,2.0,0.0,0.0,0.06343642403658988,,,,,,,,,,,
KLHL7,0,0,2.0,0.0,0.0,0.10115048000335626,,,,,,,,,,,
NUPL2,0.28767165541648865,1,1.0,1.0,1.0,0.2876716269263397,,,,,,,,,,,
MALSU1,0.008325756527483463,0,2.0,0.0,0.0,,,,,,,,,,,,
RPS2P32,0,0,0.0,0.0,0.0,,,,,,,,,,,,
CCDC126,0,0,0.0,0.0,0.0,,,,,,,,,,,,
FAM221A,0,1,1.0,1.0,1.0,0.4533902809442956,,,,,,,,,,,
MPP6,0.028011197224259377,0,2.0,0.0,0.0,0.06128111847061809,,,,,,,,,,,
DFNA5,0,0,0.0,0.0,0.0,,,,,,,,,,,,
OSBPL3,0.03485659137368202,0,2.0,0.0,0.0,,,,,,,,,,,,
CYCS,0.15505826473236084,0,2.0,0.0,0.0,0.15505830581704813,,,,,,,,,,,
NFE2L3,0,0,2.0,0.0,0.0,,,,,,,,,,,,
HNRNPA2B1,0,0,3.0,0.0,0.0,,,,,,,,,,,,
CBX3,0.0015240779612213373,0,3.0,0.0,0.0,0.18718184886577177,0.005154248704343504,,,,,,,,,,
SNX10,0.00038444320671260357,1,4.0,1.0,3.0,0.4536473480111979,0.008690301357199585,0.0016524933302738685,,,,,,,,,
SKAP2,0,0,0.0,0.0,0.0,,,,,,,,,,,,
HOTAIRM1,0.06239998713135719,0,1.0,0.0,0.0,0.06239999748975969,,,,,,,,,,,
HIBADH,0.02406061440706253,0,1.0,0.0,0.0,,,,,,,,,,,,
TAX1BP1,0,0,1.0,0.0,0.0,,,,,,,,,,,,
JAZF1,0,0,2.0,0.0,0.0,0.19744077437043292,,,,,,,,,,,
CHN2,0.061913762241601944,0,4.0,0.0,1.0,0.1269532333650455,0.08407515468860408,0.023742266714902368,,,,,,,,,
FKBP14,0,0,1.0,0.0,0.0,0.1211073271911418,,,,,,,,,,,
ZNRF2,0.004258518572896719,0,4.0,0.0,0.0,,,,,,,,,,,,
AC006978.6,0,0,3.0,0.0,0.0,,,,,,,,,,,,
GGCT,0.1135777086019516,0,2.0,0.0,0.0,0.11357775256069652,,,,,,,,,,,
AC005154.6,0.3276975452899933,1,1.0,1.0,1.0,0.327697552684672,,,,,,,,,,,
GARS,0,0,1.0,0.0,0.0,0.06584579153607156,,,,,,,,,,,
LSM5,0.11232973635196686,0,3.0,0.0,0.0,0.11232976562508697,,,,,,,,,,,
AVL9,0.11176082491874695,0,7.0,0.0,0.0,0.17383235649650414,0.08366258847239567,0.004809235955420788,,,,,,,,,
KBTBD2,0.050833094865083694,0,3.0,0.0,0.0,0.05083309376358383,,,,,,,,,,,
RP9P,0,0,1.0,0.0,0.0,,,,,,,,,,,,
NT5C3A,0.17524342238903046,0,2.0,0.0,0.0,0.1787893370855952,0.01907842473814615,,,,,,,,,,
RP9,0.007256023120135069,0,2.0,0.0,0.0,0.10595068648376264,,,,,,,,,,,
BBS9,0.4024909734725952,1,2.0,1.0,1.0,0.4024909466122753,,,,,,,,,,,
DPY19L1,0,0,1.0,0.0,0.0,,,,,,,,,,,,
HERPUD2,0.03152512386441231,0,7.0,0.0,0.0,0.11388560828559537,0.001411739906210726,,,,,,,,,,
SEPT7,0,0,1.0,0.0,0.0,,,,,,,,,,,,
AOAH,0,1,4.0,2.0,2.0,0.45010478847562324,0.030873266995743574,0.0035519158703239614,0.00025391130780243247,,,,,,,,
ELMO1,0.18113695085048676,1,10.0,0.0,1.0,0.32944974582344755,0.2044045625986241,0.04822090564828531,0.009287958433566425,0.008852440984467783,,,,,,,
STARD3NL,0,0,0.0,0.0,0.0,,,,,,,,,,,,
AMPH,0,0,0.0,0.0,0.0,,,,,,,,,,,,
VPS41,0,0,0.0,0.0,0.0,,,,,,,,,,,,
YAE1D1,0,0,3.0,0.0,0.0,0.22055756622451553,0.00100981165435287,,,,,,,,,,
RALA,7.089352038747165e-06,1,3.0,1.0,1.0,0.32028490151172506,,,,,,,,,,,
CDK13,0,1,3.0,1.0,2.0,0.5163820800014386,0.01598095377275865,,,,,,,,,,
MPLKIP,0,0,1.0,0.0,0.0,,,,,,,,,,,,
PSMA2-1,0,0,1.0,0.0,0.0,0.19466290152620666,,,,,,,,,,,
MRPL32,0,0,3.0,0.0,0.0,,,,,,,,,,,,
STK17A,0,0,3.0,0.0,0.0,,,,,,,,,,,,
COA1,0.00920567661523819,0,2.0,0.0,0.0,,,,,,,,,,,,
BLVRA,0,1,3.0,1.0,2.0,0.41877513927584603,0.020298678306202255,0.00960595579047226,,,,,,,,,
URGCP,0,0,1.0,0.0,0.0,0.08457220895848716,,,,,,,,,,,
UBE2D4,0.20963676273822784,0,2.0,0.0,1.0,0.20963679754850412,,,,,,,,,,,
POLR2J4-1,0,0,5.0,0.0,0.0,0.1840974595232244,0.04379563980108379,0.037941350840777224,,,,,,,,,
DBNL,0.05987600237131119,0,5.0,0.0,0.0,0.11670085768491231,0.009533669653727667,0.005187721743072956,,,,,,,,,
POLM,0.0638507679104805,0,3.0,0.0,0.0,0.06385076727747539,,,,,,,,,,,
POLD2,0.018355775624513626,0,2.0,0.0,0.0,0.06817906006338037,,,,,,,,,,,
YKT6,0.02858489379286766,0,2.0,0.0,0.0,0.16868014342565912,,,,,,,,,,,
NUDCD3,0.11808492988348007,0,1.0,0.0,0.0,0.11808495138428941,,,,,,,,,,,
AC004453.8,0,1,1.0,1.0,1.0,0.3190919651442916,,,,,,,,,,,
DDX56,0.09476153552532196,0,4.0,0.0,0.0,0.14133711435886448,2.365688074281801e-05,,,,,,,,,,
TMED4,0.0063343713991343975,0,5.0,0.0,0.0,0.1568594990379787,0.010558197831541884,,,,,,,,,,
OGDH,0,0,7.0,0.0,1.0,0.3313470426777527,0.06264356350943766,0.009085530969525487,0.001176260171291788,,,,,,,,
PPIA,0,0,2.0,0.0,0.0,0.11596357492321471,0.002333482684887037,,,,,,,,,,
H2AFV,0,0,3.0,0.0,0.0,,,,,,,,,,,,
RP4-647J21.1,0,1,5.0,2.0,2.0,0.5437684864934947,0.0715726065117524,0.0305414817021279,0.007485167574674443,,,,,,,,
MYO1G,0.005771948490291834,1,6.0,0.0,0.0,0.25964140941565994,0.052479285474958844,0.005313534828983415,,,,,,,,,
SNHG15,0.008893863297998905,0,4.0,1.0,1.0,0.27805558448123713,0.24211858514259127,0.00010404486836111258,,,,,,,,,
CCM2,0.04718642309308052,1,6.0,0.0,1.0,0.3616106093301846,0.0017809082896641472,,,,,,,,,,
TBRG4,0.0754442811012268,0,1.0,0.0,0.0,0.07544429365256101,,,,,,,,,,,
SEPT7P2,0.20563746988773346,0,1.0,0.0,1.0,0.20563744934941772,,,,,,,,,,,
IGFBP3,0.38368740677833557,1,3.0,3.0,3.0,0.4748833138675438,0.05276906925354032,5.921560615864055e-06,,,,,,,,,
HUS1,0.12183522433042526,0,2.0,0.0,0.0,0.12183522129890464,,,,,,,,,,,
UPP1,0.1525592803955078,0,6.0,0.0,0.0,0.15255926446746557,,,,,,,,,,,
IKZF1,0.4630501866340637,1,11.0,1.0,1.0,0.39494341776028624,0.1584995741482683,0.015891957852400756,0.009037542385132357,7.488859998399088e-05,,,,,,,
FIGNL1,0.16101419925689697,0,1.0,0.0,0.0,0.1610141808955941,,,,,,,,,,,
SEC61G,0.005903393961489201,0,1.0,0.0,0.0,,,,,,,,,,,,
LANCL2,0.008735357783734798,0,1.0,0.0,0.0,,,,,,,,,,,,
VOPP1,0.0020682201720774174,0,2.0,0.0,0.0,,,,,,,,,,,,
GBAS,0.16576039791107178,0,2.0,0.0,0.0,0.16576034145071286,,,,,,,,,,,
MRPS17-1,0,1,1.0,1.0,1.0,0.3038438335816061,,,,,,,,,,,
PSPH,0,0,3.0,0.0,0.0,,,,,,,,,,,,
CCT6A,0.22751876711845398,1,3.0,0.0,2.0,0.4486333065499779,5.669065249427306e-05,,,,,,,,,,
SUMF2,0,1,3.0,0.0,0.0,0.3798619845812493,5.909057316223408e-05,,,,,,,,,,
CHCHD2,0,0,1.0,0.0,0.0,,,,,,,,,,,,
ZNF680,0.5800375938415527,1,2.0,1.0,1.0,0.5800373796180374,,,,,,,,,,,
ZNF107,0.2260836511850357,0,1.0,0.0,1.0,0.22608372424829767,,,,,,,,,,,
ZNF138,0.08059704303741455,0,1.0,0.0,0.0,0.08059705198782319,,,,,,,,,,,
ZNF273,0.04426974058151245,0,2.0,0.0,0.0,,,,,,,,,,,,
ERV3-1,0,0,2.0,0.0,0.0,,,,,,,,,,,,
CCT6P3,0.011605210602283478,0,2.0,0.0,0.0,,,,,,,,,,,,
ZNF92,0,0,1.0,0.0,1.0,0.22860267171135346,,,,,,,,,,,
CCT6P1,0.0013907435350120068,0,1.0,0.0,0.0,,,,,,,,,,,,
VKORC1L1,0.19858334958553314,0,1.0,0.0,0.0,0.19858333759873,,,,,,,,,,,
GUSB,0.12578020989894867,0,1.0,0.0,0.0,0.12578023299117985,,,,,,,,,,,
ASL,0.08423911035060883,0,1.0,0.0,0.0,0.08423912340699072,,,,,,,,,,,
CRCP,0.20238888263702393,1,5.0,0.0,2.0,0.29836696360702825,0.09241422197530509,0.030763481301974465,0.003011244158694189,,,,,,,,
GS1-124K5.4,0.0895325317978859,0,1.0,0.0,0.0,0.08953252492213981,,,,,,,,,,,
GS1-124K5.12,0,0,2.0,0.0,0.0,,,,,,,,,,,,
KCTD7,0.27979734539985657,1,7.0,1.0,1.0,0.31951300215641804,0.019270870957347454,0.0036960043653897594,,,,,,,,,
RABGEF1,0.23060308396816254,1,6.0,0.0,1.0,0.3039112508861125,0.04420942720419181,3.515274635879011e-05,,,,,,,,,
TMEM248,0.07334769517183304,0,1.0,0.0,0.0,0.07334768765456862,,,,,,,,,,,
SBDS,0.16999806463718414,0,1.0,0.0,0.0,0.16999806156193023,,,,,,,,,,,
TYW1,0,0,3.0,0.0,0.0,,,,,,,,,,,,
PMS2P4,0.00974943395704031,0,1.0,0.0,0.0,,,,,,,,,,,,
STAG3L4,0,0,1.0,0.0,0.0,0.10205446780938598,,,,,,,,,,,
AUTS2,0.09853537380695343,0,5.0,0.0,0.0,0.19711324854190454,0.11184044241631926,0.007127062706660948,0.002140202713582274,0.0018215988533357538,,,,,,,
TYW1B,0,0,2.0,0.0,0.0,0.187469341491899,,,,,,,,,,,
SBDSP1,0.022816985845565796,0,1.0,0.0,0.0,,,,,,,,,,,,
RP11-313P13.3,0.1819291114807129,0,1.0,0.0,0.0,0.18192917161707428,,,,,,,,,,,
NCF1B,0,0,1.0,0.0,0.0,,,,,,,,,,,,
NSUN5,0.12289731204509735,0,1.0,0.0,0.0,0.12289727727417235,,,,,,,,,,,
BAZ1B,0.20431093871593475,0,2.0,0.0,1.0,0.20431090005977348,,,,,,,,,,,
BCL7B,0.029972348362207413,0,2.0,0.0,0.0,,,,,,,,,,,,
TBL2,0.19150139391422272,0,1.0,0.0,0.0,0.19150136839553678,,,,,,,,,,,
DNAJC30,0,0,3.0,0.0,0.0,,,,,,,,,,,,
WBSCR22,0.03787190839648247,0,2.0,0.0,0.0,,,,,,,,,,,,
LINC00035,0.0007754192920401692,0,4.0,0.0,0.0,0.09764015135365725,0.021640053963905448,,,,,,,,,,
ABHD11,0.055887527763843536,0,2.0,0.0,0.0,0.05588752703465433,,,,,,,,,,,
EIF4H,0,0,1.0,0.0,0.0,,,,,,,,,,,,
LAT2,0,0,3.0,0.0,0.0,0.32812481831876966,0.00031082401006101107,,,,,,,,,,
RFC2,0.15125274658203125,0,4.0,0.0,1.0,0.27785744062898815,0.02033179499503014,0.0025121871370244737,,,,,,,,,
GTF2I,0.10053694248199463,0,3.0,0.0,0.0,0.31455759184687804,3.855592937524934e-06,,,,,,,,,,
STAG3L2,0,0,1.0,0.0,0.0,0.08262242537400696,,,,,,,,,,,
NCF1,0,0,1.0,0.0,0.0,0.08536302416256153,,,,,,,,,,,
PMS2P5,0.020233426243066788,0,2.0,0.0,0.0,,,,,,,,,,,,
NSUN5P1,0,0,0.0,0.0,0.0,,,,,,,,,,,,
POM121C,0.1222965344786644,0,3.0,0.0,0.0,0.12229657377435144,,,,,,,,,,,
HIP1,0.08858773857355118,0,2.0,0.0,0.0,0.08858770840669325,,,,,,,,,,,
RHBDD2,0,0,2.0,0.0,0.0,0.11899202130161472,,,,,,,,,,,
POR,0,0,2.0,0.0,0.0,,,,,,,,,,,,
TMEM120A,0.0086124362424016,1,3.0,1.0,1.0,0.2822244400817394,,,,,,,,,,,
STYXL1,0.12666857242584229,0,2.0,0.0,0.0,0.14269243850945149,0.009183494550437737,,,,,,,,,,
MDH2,0,1,4.0,0.0,1.0,0.30194423757133537,0.007420274100290701,,,,,,,,,,
HSPB1,0.021380741149187088,0,2.0,0.0,0.0,,,,,,,,,,,,
POMZP3,0.08513380587100983,0,1.0,0.0,0.0,0.08513385920201887,,,,,,,,,,,
RP11-467H10.2,0,0,3.0,0.0,0.0,0.07312829100318523,,,,,,,,,,,
FAM185BP,0.0009797157254070044,0,1.0,0.0,0.0,,,,,,,,,,,,
CCDC146,0,0,4.0,0.0,0.0,0.22609898365467512,0.0018756353867624284,,,,,,,,,,
FGL2,0,0,1.0,0.0,0.0,,,,,,,,,,,,
GSAP,0.06793011724948883,0,3.0,0.0,0.0,0.06793010589752149,,,,,,,,,,,
PTPN12,0.0015260011423379183,0,1.0,0.0,0.0,,,,,,,,,,,,
RSBN1L-AS1,0,0,1.0,0.0,0.0,,,,,,,,,,,,
RSBN1L,0.02764316275715828,0,2.0,0.0,0.0,,,,,,,,,,,,
TMEM60,0,0,4.0,0.0,0.0,0.12446033142989543,,,,,,,,,,,
PHTF2,0.04105731099843979,0,5.0,0.0,1.0,0.23336281109002716,0.1729667755039849,0.018922562664102343,,,,,,,,,
DMTF1,0,0,2.0,0.0,0.0,0.05572722336138201,,,,,,,,,,,
TMEM243,0.46516746282577515,1,2.0,1.0,2.0,0.5282033266634296,0.03338095547637892,,,,,,,,,,
Y_RNA-682,0,0,2.0,0.0,0.0,0.16655579995314088,0.004401101857582356,,,,,,,,,,
TP53TG1,0.25411081314086914,1,1.0,1.0,1.0,0.25411079163518846,,,,,,,,,,,
CROT,0,0,1.0,0.0,1.0,0.2172396867755524,,,,,,,,,,,
ABCB1,0,0,0.0,0.0,0.0,,,,,,,,,,,,
SLC25A40,0,1,1.0,1.0,1.0,0.2564300718552635,,,,,,,,,,,
DBF4,0.14404281973838806,0,1.0,0.0,0.0,0.1440428424802599,,,,,,,,,,,
SRI,0,0,0.0,0.0,0.0,,,,,,,,,,,,
STEAP1,0.0005184671608731151,0,1.0,0.0,0.0,,,,,,,,,,,,
GTPBP10,0.043588973581790924,0,1.0,0.0,0.0,,,,,,,,,,,,
MTERF,0.013940094970166683,0,1.0,0.0,0.0,,,,,,,,,,,,
AKAP9,0.03738449513912201,0,1.0,0.0,0.0,,,,,,,,,,,,
KRIT1,0.01058653648942709,0,1.0,0.0,0.0,,,,,,,,,,,,
ANKIB1,0,0,2.0,0.0,0.0,,,,,,,,,,,,
GATAD1,0,0,3.0,0.0,0.0,0.08435968512087884,,,,,,,,,,,
PEX1,0.01116261538118124,0,1.0,0.0,0.0,,,,,,,,,,,,
RBM48,0,0,1.0,0.0,0.0,,,,,,,,,,,,
FAM133B,0.08863424509763718,0,6.0,0.0,0.0,0.12209294435185067,1.034284865850905e-06,,,,,,,,,,
CDK6,0,1,3.0,1.0,2.0,0.4284462349307381,0.006202290096917605,,,,,,,,,,
SAMD9,0.001732249977067113,0,3.0,0.0,0.0,0.11050659665579521,,,,,,,,,,,
SAMD9L,0,0,2.0,0.0,0.0,0.09678964670981946,,,,,,,,,,,
CCDC132,0.01119814720004797,0,1.0,0.0,0.0,,,,,,,,,,,,
AC002075.4,0,0,0.0,0.0,0.0,,,,,,,,,,,,
BET1,0.009454590268433094,0,1.0,0.0,0.0,,,,,,,,,,,,
CASD1,0,0,1.0,0.0,0.0,,,,,,,,,,,,
PON2,0.22634296119213104,0,1.0,0.0,1.0,0.22634290663267154,,,,,,,,,,,
SLC25A13,0,0,1.0,0.0,0.0,,,,,,,,,,,,
SHFM1,0,0,2.0,0.0,0.0,,,,,,,,,,,,
ACN9,0.0014414653414860368,0,1.0,0.0,0.0,,,,,,,,,,,,
ASNS,0.0034663390833884478,0,1.0,0.0,0.0,,,,,,,,,,,,
OR7E38P,0,0,1.0,0.0,0.0,0.09175365435212508,,,,,,,,,,,
AC004967.7,0,0,1.0,0.0,0.0,0.0982128636247901,,,,,,,,,,,
LMTK2,0,1,4.0,0.0,0.0,0.3047524163674173,0.003769889776875195,6.729943974374483e-06,,,,,,,,,
TECPR1,0,0,2.0,0.0,0.0,0.05380124946078736,,,,,,,,,,,
BRI3,0.0760071873664856,0,3.0,0.0,0.0,0.1750640582793512,0.0005786720507395402,,,,,,,,,,
ARPC1A,0.012480977922677994,1,5.0,1.0,2.0,0.40289945798603755,0.10205096201916941,2.9471511011315863e-05,,,,,,,,,
ARPC1B,0,1,5.0,1.0,1.0,0.30513222715358357,0.01565713894694626,,,,,,,,,,
PDAP1,0,1,4.0,0.0,0.0,0.3107210834461811,0.03877519027692523,0.015420544942769586,,,,,,,,,
BUD31,0.013597389683127403,0,4.0,0.0,0.0,0.16397767326655857,,,,,,,,,,,
CPSF4,0,0,3.0,0.0,0.0,0.15865097309773027,0.018401155330286093,,,,,,,,,,
ATP5J2,0.10162388533353806,1,4.0,0.0,0.0,0.23529053581444212,0.01693384436121514,0.0005220188446577712,,,,,,,,,
ZNF789,0.1489267796278,0,5.0,0.0,0.0,0.172816413400702,0.00824690694136408,0.0015188293660272907,,,,,,,,,
ZNF394,0.14183340966701508,0,3.0,0.0,0.0,0.14183340380744025,,,,,,,,,,,
ZKSCAN5,0.17144139111042023,0,4.0,0.0,0.0,0.17100542592201476,0.06310379451912215,0.012605412566557617,,,,,,,,,
FAM200A,0,0,4.0,0.0,0.0,0.08241091331985882,,,,,,,,,,,
ZNF655,0.021406246349215508,0,3.0,0.0,0.0,0.10317361448301629,,,,,,,,,,,
CYP3A5,0,0,0.0,0.0,0.0,,,,,,,,,,,,
TRIM4,0.22625944018363953,0,1.0,0.0,1.0,0.2262594494777529,,,,,,,,,,,
ZKSCAN1,0,0,2.0,0.0,0.0,,,,,,,,,,,,
ZSCAN21,0.21581868827342987,1,3.0,1.0,2.0,0.3318197660351916,0.008660683784738277,0.002873063460831659,,,,,,,,,
ZNF3,0.1801699846982956,0,5.0,0.0,0.0,0.2630801796978814,0.0011851569416666365,,,,,,,,,,
COPS6,0.12104853242635727,1,3.0,0.0,0.0,0.28008983341597193,0.0006486148182636636,,,,,,,,,,
MCM7,0,0,4.0,0.0,0.0,0.05138516847024069,,,,,,,,,,,
CNPY4,0,1,5.0,1.0,1.0,0.48154756334056764,0.045123522403410284,0.0031495867657101895,,,,,,,,,
LAMTOR4,0.06573060899972916,0,5.0,0.0,0.0,0.06573061967125256,,,,,,,,,,,
C7orf43,0.002853754907846451,0,4.0,0.0,0.0,0.14504240344736505,,,,,,,,,,,
PMS2P1,0,1,4.0,1.0,1.0,0.477771533643302,0.17695963974771997,0.0010901598371636913,,,,,,,,,
MEPCE,0,0,2.0,0.0,0.0,0.07419899120310602,,,,,,,,,,,
PPP1R35,0.016401950269937515,0,4.0,0.0,0.0,,,,,,,,,,,,
TSC22D4,0,0,3.0,0.0,0.0,0.0898910450436432,,,,,,,,,,,
AGFG2,0.029888255521655083,0,4.0,0.0,0.0,0.057969682510020756,,,,,,,,,,,
MOSPD3,0.08241882175207138,1,5.0,1.0,1.0,0.3281088850702719,0.07591494007565325,0.0736623128338758,0.042070628796824744,,,,,,,,
GNB2,0.16960042715072632,0,4.0,0.0,0.0,0.16163887972407082,0.015395888381595864,,,,,,,,,,
GIGYF1,0,0,2.0,0.0,0.0,0.10143902974290436,,,,,,,,,,,
POP7,0.055660419166088104,0,4.0,0.0,0.0,0.0556604075964119,,,,,,,,,,,
SLC12A9,0.2649964690208435,1,2.0,1.0,1.0,0.26499638339904624,,,,,,,,,,,
TRIP6,0.01568792760372162,0,3.0,0.0,0.0,0.07579342137426802,,,,,,,,,,,
