,TSS R2,Enhancer R2
KIAA1009,9.067018982023001e-05,0.0
NT5E,0.0,0.1905563324689865
SNX14,0.020998958498239517,0.051495511084795
SYNCRIP,0.4194004237651825,0.3828454911708832
RP1-3J17.3,0.0,0.1898912638425827
SNHG5,0.0008874260820448399,0.0003154597943648696
ZNF292,0.02152925729751587,0.0
SMIM8,0.0,0.12265822291374207
SLC35A1,0.0,0.0010052660945802927
RARS2,0.0009780480759218335,0.0
ORC3,0.0,0.030376054346561432
AKIRIN2,0.11157681792974472,0.5825809240341187
RNGTT,0.2333955466747284,0.0
RNU2-61P,0.0,0.1281127780675888
PNRC1,0.0,0.049440283328294754
UBE2J1,0.0,0.07669100165367126
LYRM2,0.009156983345746994,0.0
MDN1,0.035042617470026016,0.048210643231868744
CASP8AP2,0.007285477127879858,0.11401605606079102
MAP3K7,0.00016701566346455365,5.384668838814832e-05
MANEA,0.010796685703098774,0.0
UFL1,0.0,0.04002845659852028
NDUFAF4,0.06260307133197784,0.1059047058224678
MMS22L,0.033317066729068756,0.0
FBXL4,0.0,4.013439252048556e-07
COQ3,0.0,0.12978720664978027
PNISR,0.001081931171938777,0.05883150175213814
RP11-98I9.4,0.0,0.007406407501548529
USP45,0.4289151728153229,0.1260165274143219
TSTD3,0.0,0.035025909543037415
CCNC,0.27270522713661194,0.07356392592191696
ASCC3,0.00019145128317177296,0.0
RP3-467N11.1,0.0,0.16708721220493317
HACE1,0.371086448431015,0.07803359627723694
PREP,0.06435704231262207,0.0
PRDM1,0.016775013878941536,0.010206678882241249
ATG5,0.45899060368537903,0.017174240201711655
AIM1,0.0,0.1336410641670227
RTN4IP1,0.0,0.08158285915851593
QRSL1,0.019347749650478363,0.0
C6orf203,0.0,0.03425336629152298
PDSS2,0.024510372430086136,0.00967826321721077
SCML4,0.0,0.3245754837989807
SEC63,0.10058865696191788,0.0
OSTM1,0.2976019084453583,0.16548320651054382
SNX3,0.03024378791451454,0.00253872643224895
LACE1,0.0012754055205732584,0.0024151699617505074
FOXO3,0.1391952782869339,0.13104934990406036
ARMC2,0.00024699661298654974,0.1575312614440918
SESN1,0.14261358976364136,0.36255672574043274
CEP57L1,0.04105674847960472,0.00856736022979021
CD164,0.13511845469474792,0.0
MICAL1,0.008309724740684032,0.18867433071136475
ZBTB24,0.029886173084378242,0.01563866436481476
AK9,0.3339862525463104,0.15940572321414948
FIG4,0.0,0.03983350098133087
CDC40,0.0,0.013626709580421448
CDK19,0.07652746140956879,0.3021026849746704
AMD1,0.001346620381809771,0.0
GTF3C6,0.026865268126130104,0.10960778594017029
RPF2,0.004324495326727629,0.084586001932621
REV3L,0.0,0.0
FYN,0.7418462038040161,0.521720826625824
TUBE1,0.06917372345924377,0.0
FAM229B,0.0,0.1133623719215393
HDAC2,0.0,0.08909694850444794
NT5DC1,0.0,0.051079023629426956
TSPYL1,0.0,0.0019196878420189023
RWDD1,0.0,0.0
ZUFSP,0.029794545844197273,0.030861858278512955
KPNA5,0.0,0.08117275685071945
GOPC,0.1255975067615509,0.07268185168504715
DCBLD1,0.2686450183391571,0.22735300660133362
CEP85L,0.0,0.08310045301914215
MCM9,0.0,0.20887917280197144
ASF1A,0.01704677939414978,0.014697588980197906
MAN1A1,0.0,0.1311139166355133
HSF2,0.0,0.23680479824543
SERINC1,0.0,0.06333556771278381
HDDC2,0.0,0.17276716232299805
NCOA7,0.18524745106697083,0.45891064405441284
HINT3,0.0,0.16346146166324615
TRMT11,0.14973536133766174,0.14008954167366028
CENPW,0.11394926905632019,0.0
RNF146,0.0,0.0362854041159153
ECHDC1,0.0025031287223100662,0.0
RP11-325O24.5,0.0,0.0
RP11-325O24.2,0.0,0.0
THEMIS,0.012826832011342049,0.33758023381233215
PTPRK,0.0,0.3453410565853119
ARHGAP18,0.0,0.23695623874664307
RP11-73O6.3,0.0,0.07465659826993942
SAMD3,0.21298879384994507,0.32542988657951355
TMEM200A,0.0,0.09514643251895905
AKAP7,0.02783677913248539,0.042451005429029465
MED23,0.0,0.4648561179637909
STX7,0.08044485002756119,0.0
VNN2,0.0,0.03496141731739044
SLC18B1,0.06679036468267441,0.07347164303064346
RPS12,0.0003918335714843124,0.12491036206483841
SNORD100,0.0,0.0815962553024292
SNORA33-3,0.0,0.14128394424915314
TBPL1,0.028948789462447166,0.0
SGK1,0.11153101176023483,0.41625937819480896
HBS1L,0.03950860723853111,0.16910603642463684
AHI1,0.08352266997098923,0.34967589378356934
PDE7B,0.3224184215068817,0.289186030626297
MTFR2,0.06870422512292862,0.0013267815811559558
BCLAF1,0.0,0.00733806099742651
RP3-325F22.5,0.09681867063045502,0.0
MAP3K5,0.0,0.45169487595558167
IFNGR1,0.2377084493637085,0.4759940505027771
RP11-356I2.1,0.0,0.13036896288394928
RP11-356I2.4,0.0,0.2643881142139435
TNFAIP3,0.1744682490825653,0.25499019026756287
PERP,0.010533555410802364,0.0
HEBP2,0.18205320835113525,0.0
CCDC28A,0.17809204757213593,0.0
REPS1,0.00637419568374753,0.05735160782933235
ABRACL,0.002532560145482421,0.10647296905517578
HECA,0.0,0.07668478041887283
CITED2,0.0035612292122095823,0.0
VTA1,0.1948840171098709,0.0
ADAT2,0.004020403604954481,0.02000231109559536
PEX3,0.06392822414636612,0.007222343236207962
FUCA2,0.0,0.4746130108833313
PHACTR2,0.0,0.08235273510217667
LTV1,0.17194321751594543,0.0
PLAGL1,0.0,0.034564826637506485
SF3B5,0.14195537567138672,0.0
STX11,0.0,0.08453230559825897
UTRN,0.08817585557699203,0.12555955350399017
FBXO30,0.0,0.04722929000854492
RP11-545I5.3,0.000770837941672653,0.04398629814386368
SHPRH,0.0002643616171553731,0.05294007435441017
STXBP5,0.0,0.037713706493377686
UST,0.08902471512556076,0.043218255043029785
RP11-162J8.3,0.0,0.15390056371688843
RP1-111D6.3,0.0,0.3478197455406189
TAB2,0.15511056780815125,0.2254152148962021
SUMO4,0.0,0.0
PPIL4,0.0,0.0010280873393639922
GINM1,0.0,0.0453326515853405
KATNA1,0.0,0.0036701729986816645
LATS1,0.11856473982334137,0.02864041179418564
NUP43,0.06962339580059052,0.20822395384311676
PCMT1,0.008410178124904633,0.22119231522083282
ZBTB2,0.0,0.28512388467788696
RMND1,0.13137905299663544,0.0
C6orf211,0.0,0.08842173218727112
SYNE1,0.08577471226453781,0.32326459884643555
FBXO5,0.029083989560604095,0.005069726146757603
MTRF1L,0.011352667585015297,0.023027347400784492
RP11-475C16.1,0.0,0.0
IPCEF1,0.07234321534633636,0.22202201187610626
SCAF8,0.12363024801015854,0.0014546115417033434
TFB1M,0.1043257936835289,0.0
ARID1B,0.0005010213353671134,0.2353581041097641
TMEM242,0.08701065927743912,0.0
ZDHHC14,0.0019785340409725904,0.16160233318805695
SNX9,0.0,0.08371912688016891
SYNJ2,0.031349606812000275,0.27454712986946106
SERAC1,0.25190800428390503,0.2556324303150177
GTF2H5,0.0,0.0029042630922049284
RP11-732M18.3,0.0,0.23571659624576569
TULP4,0.0,0.1008654311299324
TMEM181,0.0,0.20539921522140503
DYNLT1,0.0,0.13354913890361786
SYTL3,0.002100103534758091,0.11942330002784729
EZR,0.06379155814647675,0.18340617418289185
RSPH3,0.0,0.08310575783252716
TAGAP,0.0043511525727808475,0.03983213007450104
SOD2,0.41654738783836365,0.003079069312661886
WTAP,0.0,0.27564749121665955
ACAT2,0.030619438737630844,0.04244813695549965
TCP1,0.05354275181889534,0.014206578023731709
MRPL18,0.0,0.008710924535989761
IGF2R,0.0,0.12317538261413574
MAP3K4,0.0011453432962298393,0.09787128120660782
QKI,0.05556999146938324,0.10153083503246307
SFT2D1,0.0,0.002531234873458743
MPC1,0.0036448428872972727,0.007456908002495766
RNASET2,0.008127876557409763,0.02790101431310177
FGFR1OP,0.06551074236631393,0.23715537786483765
MLLT4,0.39955341815948486,0.3981327712535858
C6orf120,0.0031672557815909386,0.1661052405834198
PHF10,0.002333960961550474,0.24243688583374023
TCTE3,0.0,0.020721932873129845
ERMARD,0.02984306588768959,0.01527700200676918
FAM120B,0.1441885530948639,0.21307934820652008
PSMB1,0.003194288583472371,0.0819409191608429
TBP,0.0,0.12427055090665817
PDCD2,0.15150241553783417,0.0
PDGFA,0.38881438970565796,0.0
PRKAR1B,0.0,0.15760569274425507
AC147651.4,0.015124019235372543,0.07195509970188141
HEATR2,0.002634812146425247,0.0
SUN1,0.052298665046691895,0.16875909268856049
COX19,0.030057452619075775,0.22149062156677246
C7orf50,0.02376512810587883,0.2095249891281128
ZFAND2A,0.0,0.10858338326215744
PSMG3,0.0,0.20620325207710266
MAD1L1,0.0,0.22906531393527985
FTSJ2,0.01760551705956459,0.02082430012524128
NUDT1,0.0,0.027658207342028618
SNX8,0.07049164921045303,0.16535454988479614
EIF3B,0.3465477526187897,0.02104623056948185
CHST12,0.002754007698968053,0.15259790420532227
LFNG,0.04298073798418045,0.19332283735275269
BRAT1,0.0,0.10029818117618561
GNA12,0.2116285264492035,0.2046929895877838
CARD11,0.0,0.2529240548610687
FOXK1,0.09743703156709671,0.12882329523563385
AP5Z1,0.003500410821288824,0.03104444034397602
RNF216P1,0.0,0.012670306488871574
RBAK,0.0,0.003608303377404809
WIPI2,0.08371516317129135,0.11160355806350708
ACTB,0.3456479012966156,0.5446079969406128
RNF216,0.0,0.16231386363506317
CCZ1,0.0,0.0
AIMP2,0.0,0.17267414927482605
EIF2AK1,0.08696803450584412,0.017119746655225754
USP42,0.06085750833153725,0.23287497460842133
RAC1,0.0,0.21927551925182343
DAGLB,0.23860429227352142,0.07369887828826904
KDELR2,0.0,0.17002557218074799
ZDHHC4,0.00014528822794090956,0.15303702652454376
ZNF12,0.0810280442237854,0.04908127337694168
CCZ1B,0.0,0.0007393334526568651
C1GALT1,0.019523579627275467,0.1232556402683258
MIOS,0.0,0.3254619836807251
RPA3,0.0,0.06599511951208115
RPA3-AS1,0.0008444387931376696,0.16816222667694092
AC009473.1,0.0,0.0013617754448205233
GLCCI1,0.032604966312646866,0.17308224737644196
NDUFA4,0.048559341579675674,0.0007659808616153896
PHF14,0.22029879689216614,0.012183437123894691
TMEM106B,0.01563802920281887,0.08555817604064941
ARL4A,0.16283756494522095,0.011946828104555607
ANKMY2,0.3742731511592865,0.0
BZW2,0.0,0.05439098924398422
AC003075.4,0.010767016559839249,0.061614297330379486
AHR,0.0,0.009916071780025959
SNX13,0.0,0.40753090381622314
HDAC9,0.42402300238609314,0.6862537860870361
TWISTNB,0.0,0.001130028860643506
MACC1,0.30913010239601135,0.28944167494773865
AC005083.1,0.0,0.6153056621551514
SP4,0.1385696828365326,0.10510770976543427
CDCA7L,0.02737765945494175,0.12716710567474365
IL6,0.09403487294912338,0.2206711322069168
TOMM7,0.14666275680065155,0.006509440019726753
AC005682.8,0.0,0.1571515053510666
FAM126A,0.0,0.06343641132116318
KLHL7,0.0,0.10115045309066772
NUPL2,0.28767165541648865,0.0
MALSU1,0.008325756527483463,0.025359122082591057
RPS2P32,0.0,0.0
CCDC126,0.0,0.0
FAM221A,0.0,0.4533904790878296
MPP6,0.028011197224259377,0.06128108873963356
DFNA5,0.0,0.061147987842559814
OSBPL3,0.03485659137368202,0.2627638280391693
CYCS,0.15505826473236084,0.04074887931346893
NFE2L3,0.0,0.03726186975836754
HNRNPA2B1,0.0,0.02070339024066925
CBX3,0.0015240779612213373,0.1312570869922638
SNX10,0.00038444320671260357,0.2897418439388275
SKAP2,0.6288104057312012,0.0
HOTAIRM1,0.06239998713135719,0.0
HIBADH,0.02406061440706253,0.0
TAX1BP1,0.0,0.0342835895717144
JAZF1,0.0,0.19744083285331726
CHN2,0.061913762241601944,0.20583774149417877
FKBP14,0.0,0.12110735476016998
ZNRF2,0.004258518572896719,0.024277256801724434
AC006978.6,0.0,0.02529977075755596
GGCT,0.1135777086019516,0.020277749747037888
AC005154.6,0.3276975452899933,0.0
GARS,0.0,0.065845787525177
LSM5,0.11232973635196686,0.018248600885272026
AVL9,0.11176082491874695,0.17792338132858276
KBTBD2,0.050833094865083694,0.0005345367826521397
RP9P,0.0,0.03274127468466759
NT5C3A,0.22005553543567657,0.062050580978393555
RP9,0.007256023120135069,0.10595064610242844
BBS9,0.4024909734725952,0.048889730125665665
DPY19L1,0.0,0.045181773602962494
HERPUD2,0.03152512386441231,0.09861043840646744
SEPT7,0.0,0.0006894386024214327
AOAH,0.0,0.39614424109458923
ELMO1,0.18113695085048676,0.21764586865901947
STARD3NL,0.0,0.0
AMPH,0.0,0.0
VPS41,0.0,0.08645210415124893
YAE1D1,0.0,0.15651430189609528
RALA,7.089352038747165e-06,0.3202848732471466
CDK13,0.0,0.40874218940734863
MPLKIP,0.0,0.02393973432481289
PSMA2-1,0.0,0.19466285407543182
MRPL32,0.0,0.02135266549885273
STK17A,0.0,0.01598941534757614
COA1,0.05179446563124657,0.040543463081121445
BLVRA,0.0,0.30089789628982544
URGCP,0.0026025017723441124,0.08457218110561371
UBE2D4,0.20963676273822784,0.0054566641338169575
POLR2J4-1,0.0,0.14144188165664673
DBNL,0.05987600237131119,0.07611453533172607
POLM,0.0638507679104805,0.023638663813471794
POLD2,0.018355775624513626,0.06817907094955444
YKT6,0.02858489379286766,0.0
NUDCD3,0.11808492988348007,0.5041434168815613
AC004453.8,0.0,0.31909191608428955
DDX56,0.09476153552532196,0.09816642105579376
TMED4,0.0063343713991343975,0.05318170785903931
OGDH,0.0,0.2479323446750641
PPIA,0.0,0.0916307270526886
H2AFV,0.0,0.02634730003774166
RP4-647J21.1,0.0,0.509977400302887
MYO1G,0.005771948490291834,0.1268465369939804
SNHG15,0.008893863297998905,0.3154577314853668
CCM2,0.04718642309308052,0.21548548340797424
TBRG4,0.0754442811012268,0.0
SEPT7P2,0.20563746988773346,0.0
IGFBP3,0.38368740677833557,0.5271261930465698
HUS1,0.12183522433042526,0.0013794515980407596
UPP1,0.1525592803955078,0.048230819404125214
IKZF1,0.4630501866340637,0.19308049976825714
FIGNL1,0.16101419925689697,0.0
SEC61G,0.005903393961489201,0.0
LANCL2,0.008735357783734798,0.0
VOPP1,0.0020682201720774174,0.372219443321228
GBAS,0.16576039791107178,0.003544087987393141
MRPS17-1,0.0,0.3038438856601715
PSPH,0.0005940835690125823,0.01678979955613613
CCT6A,0.22751876711845398,0.23759835958480835
SUMF2,0.0,0.1822933852672577
CHCHD2,0.0,0.015982789918780327
ZNF680,0.5800375938415527,3.315202775411308e-05
ZNF107,0.2260836511850357,0.0
ZNF138,0.08059704303741455,0.0
ZNF273,0.04426974058151245,0.0
ERV3-1,0.0,0.005324958357959986
CCT6P3,0.011605210602283478,0.0061991713009774685
ZNF92,0.0,0.22860272228717804
CCT6P1,0.0013907435350120068,0.0
VKORC1L1,0.19858334958553314,0.0
GUSB,0.12578020989894867,0.0
ASL,0.08423911035060883,0.0
CRCP,0.20238888263702393,0.24140235781669617
GS1-124K5.4,0.0895325317978859,0.0
GS1-124K5.12,0.0,0.04682473465800285
KCTD7,0.27979734539985657,0.13507713377475739
RABGEF1,0.23060308396816254,0.15841864049434662
TMEM248,0.07334769517183304,0.0
SBDS,0.16999806463718414,0.0
TYW1,0.0,0.026150107383728027
PMS2P4,0.00974943395704031,0.0
STAG3L4,0.0,0.10205446928739548
AUTS2,0.09853537380695343,0.14252474904060364
TYW1B,0.0,0.0005585761391557753
SBDSP1,0.022816985845565796,0.0
RP11-313P13.3,0.1819291114807129,0.0
NCF1B,0.0,0.013996630907058716
NSUN5,0.12289731204509735,0.0
BAZ1B,0.20431093871593475,0.0015035171527415514
BCL7B,0.029972348362207413,0.00046243538963608444
TBL2,0.19150139391422272,0.0
DNAJC30,0.0,0.011095848865807056
WBSCR22,0.03787190839648247,0.016063079237937927
LINC00035,0.0007754192920401692,0.11893472075462341
ABHD11,0.055887527763843536,0.022248802706599236
EIF4H,0.0,0.0001992334146052599
LAT2,0.0,0.10708148777484894
RFC2,0.15125274658203125,0.2744939625263214
GTF2I,0.10053694248199463,0.09848839789628983
STAG3L2,0.0,0.08262240886688232
NCF1,0.0,0.08536302298307419
PMS2P5,0.020233426243066788,0.005976715590804815
NSUN5P1,0.0,0.0
POM121C,0.1222965344786644,0.007381905801594257
HIP1,0.08858773857355118,0.02249969355762005
RHBDD2,0.0,0.11899199336767197
POR,0.0,0.020618606358766556
TMEM120A,0.0086124362424016,0.0047342791222035885
STYXL1,0.12666857242584229,0.08333861082792282
MDH2,0.0,0.11165378242731094
HSPB1,0.021380741149187088,0.01397441141307354
POMZP3,0.08513380587100983,0.0
RP11-467H10.2,0.0,0.07312826067209244
FAM185BP,0.0009797157254070044,0.0
CCDC146,0.0,0.13197742402553558
FGL2,0.0,0.035142458975315094
GSAP,0.06793011724948883,0.011651613749563694
PTPN12,0.0015260011423379183,0.0
RSBN1L-AS1,0.0,0.04342358931899071
RSBN1L,0.02764316275715828,0.004881126806139946
TMEM60,0.0,0.1244603618979454
PHTF2,0.04105731099843979,0.2517862617969513
DMTF1,0.0,0.05572722479701042
TMEM243,0.46516746282577515,0.0020312059205025434
Y_RNA-682,0.0,0.1298690140247345
TP53TG1,0.25411081314086914,0.0
CROT,0.0,0.21723969280719757
ABCB1,0.5561174750328064,0.4778347611427307
SLC25A40,0.0,0.2564300298690796
DBF4,0.14404281973838806,0.0
SRI,0.0,0.13031716644763947
STEAP1,0.0005184671608731151,0.0
GTPBP10,0.043588973581790924,0.0
MTERF,0.013940094970166683,0.0
AKAP9,0.03738449513912201,0.0
KRIT1,0.01058653648942709,0.0
ANKIB1,0.0,0.038188353180885315
GATAD1,0.0,0.08435968309640884
PEX1,0.01116261538118124,0.0
RBM48,0.0,0.04598214849829674
FAM133B,0.08863424509763718,0.02403806522488594
CDK6,0.0,0.3081734776496887
SAMD9,0.001732249977067113,0.11050659418106079
SAMD9L,0.0,0.09678965061903
CCDC132,0.01119814720004797,0.0
AC002075.4,0.0,0.0
BET1,0.009454590268433094,0.0
CASD1,0.0,0.0010858465684577823
PON2,0.22634296119213104,0.0
SLC25A13,0.0,0.007185031194239855
SHFM1,0.0,0.030786115676164627
ACN9,0.0014414653414860368,0.0
ASNS,0.0034663390833884478,0.0
OR7E38P,0.0,0.09175365418195724
AC004967.7,0.0,0.09821285307407379
LMTK2,0.0,0.18963073194026947
TECPR1,0.0,0.053801245987415314
BRI3,0.0760071873664856,0.05650191381573677
ARPC1A,0.012480977922677994,0.2740281820297241
ARPC1B,0.0,0.2697408199310303
PDAP1,0.0,0.15623824298381805
BUD31,0.013597389683127403,0.1639776974916458
CPSF4,0.0,0.1663530021905899
ATP5J2,0.10162388533353806,0.06591319292783737
ZNF789,0.1489267796278,0.0916050523519516
ZNF394,0.14183340966701508,0.0351138673722744
ZKSCAN5,0.17144139111042023,0.07771949470043182
FAM200A,0.0,0.08241086453199387
ZNF655,0.021406246349215508,0.04715265333652496
CYP3A5,0.0,0.0
TRIM4,0.22625944018363953,0.0
ZKSCAN1,0.0,0.020318172872066498
ZSCAN21,0.21581868827342987,0.2438993901014328
ZNF3,0.1801699846982956,0.14585058391094208
COPS6,0.12104853242635727,0.09482777863740921
MCM7,0.0,0.45086273550987244
CNPY4,0.0,0.3316595256328583
LAMTOR4,0.06573060899972916,0.014591321349143982
C7orf43,0.002853754907846451,0.14504246413707733
PMS2P1,0.0,0.6519377827644348
MEPCE,0.0,0.07419902831315994
PPP1R35,0.016401950269937515,0.016934353858232498
TSC22D4,0.0,0.08989103883504868
AGFG2,0.029888255521655083,0.05796968191862106
MOSPD3,0.08241882175207138,0.4603230953216553
GNB2,0.16960042715072632,0.08503303676843643
GIGYF1,0.0,0.10143902897834778
POP7,0.055660419166088104,0.0003689123841468245
SLC12A9,0.2649964690208435,0.026319626718759537
TRIP6,0.01568792760372162,0.07579343765974045
SRRT,0.7003887295722961,0.22775571048259735
RP11-395B7.4,0.0,0.009781270287930965
TRIM56,0.0002675289288163185,0.0
RP11-395B7.7,0.0,0.08907154202461243
AP1S1,0.26212283968925476,0.10401517897844315
PLOD3,0.01350950077176094,0.09490242600440979
ZNHIT1,0.0,0.19498597085475922
CLDN15,0.0,0.10472659766674042
FIS1,0.08610983937978745,0.22373934090137482
RABL5,0.2666081190109253,0.0034424839541316032
CUX1,0.07618705183267593,0.0027650014963001013
PRKRIP1,0.06487014889717102,0.0975959300994873
RP11-163E9.1,0.0,0.08084755390882492
ORAI2,0.17803512513637543,0.009133365005254745
ALKBH4,0.0,0.16626259684562683
POLR2J,0.0006794063374400139,0.0
FAM185A,0.25667279958724976,0.05479290336370468
ARMC10,0.0,0.051381707191467285
NAPEPLD,0.0014911245089024305,0.335455060005188
PMPCB,2.695704642974306e-05,0.009389846585690975
DNAJC2,0.08034748584032059,0.19881415367126465
PSMC2,0.0,0.3257967233657837
ORC5,0.22184135019779205,0.0
RP11-325F22.2,0.18095482885837555,0.10704819113016129
KMT2E-AS1,0.0,0.016340969130396843
KMT2E,0.000495869608130306,0.1935015767812729
SRPK2,0.0,0.07395787537097931
RP11-251G23.2,0.0,0.03297958895564079
RINT1,0.06613821536302567,0.017537204548716545
ATXN7L1,0.16836145520210266,0.00302904867567122
SYPL1,0.07489366084337234,0.0
NAMPT,0.0006421919097192585,0.0
PIK3CG,0.0006574391154572368,0.013074971735477448
HBP1,0.011286371387541294,0.019887393340468407
COG5,0.0,0.0704743042588234
GPR22,0.0,0.0
BCAP29,0.029085762798786163,0.09961602836847305
AC002467.7,0.0,0.05390913039445877
CBLL1,0.0009597179596312344,0.0
DLD,0.1052296832203865,0.12916307151317596
LAMB1,0.0,0.17491737008094788
CTB-13F3.1,0.0,0.0
PNPLA8,0.09052092581987381,0.02425980567932129
THAP5,0.0,0.00898061040788889
DNAJB9,0.0013979815412312746,0.1997588872909546
LRRN3,0.0,0.19679442048072815
ZNF277,0.05488148704171181,0.0
IFRD1,0.06543777883052826,0.10845667868852615
TMEM168,0.0,0.3397601544857025
C7orf60,0.014590931124985218,0.0
LINC00998,0.007467119488865137,0.0
MDFIC,0.15642431378364563,0.12087614089250565
TES,0.0,0.058913588523864746
CAPZA2,0.0,0.0641753152012825
ST7,0.0,0.39527180790901184
ST7-OT4,0.04328517988324165,0.0
NAA38,0.12579579651355743,0.0
ING3,0.0849228948354721,0.0
FAM3C,0.0,0.18004320561885834
NDUFA5,0.01068810373544693,0.04997929558157921
POT1,0.0,0.04935150220990181
ZNF800,0.008327142335474491,0.22167305648326874
ARF5,0.06329843401908875,0.07074256986379623
SND1,0.0,0.37775281071662903
RBM28,0.03740520030260086,0.12069658190011978
IMPDH1,0.017958492040634155,0.07105818390846252
HILPDA,0.3092150092124939,0.030975906178355217
METTL2B,0.0,0.22981971502304077
RP11-274B21.1,0.0018987056100741029,0.045625239610672
RP11-274B21.10,0.0,0.0
CALU,0.08529765903949738,0.0
