,promoter_R_sq,num_eig,num_peaks,num_sigpeaks,eigen0_R_sq,eigen1_R_sq,eigen2_R_sq,eigen3_R_sq,eigen4_R_sq,eigen5_R_sq,eigen6_R_sq,eigen7_R_sq,eigen8_R_sq,eigen9_R_sq,eigen10_R_sq,eigen11_R_sq,eigen12_R_sq,eigen13_R_sq,eigen14_R_sq
CYC1,0.11752761155366898,0,7.0,0.0,0.16909157153729465,0.018723255675017956,0.006824236802880122,6.978408751378716e-05,,,,,,,,,,,
SHARPIN,0,1,8.0,1.0,0.25972197472220115,0.11542662617018826,0.007745362762233774,0.004785626489234346,0.004417298460518114,,,,,,,,,,
MAF1,0.11519672721624374,2,6.0,0.0,0.24731145693172785,0.2088911306553504,0.001441996056083274,,,,,,,,,,,,
MROH1,0,1,5.0,0.0,0.28405289382967747,0.04701071580517376,0.008520471555451596,,,,,,,,,,,,
HSF1,0,0,4.0,0.0,,,,,,,,,,,,,,,
DGAT1,0.0003685638657771051,1,4.0,2.0,0.3390082362094506,0.001313752859206017,,,,,,,,,,,,,
SLC52A2,0,0,5.0,0.0,0.17158854992011915,,,,,,,,,,,,,,
FBXL6,0.0007382609765045345,0,4.0,0.0,,,,,,,,,,,,,,,
ADCK5,0.2077425867319107,1,4.0,1.0,0.20774263531905052,,,,,,,,,,,,,,
CPSF1,0.013151312246918678,1,5.0,2.0,0.41478616378669303,0.0330814322377962,0.025592440644810185,0.0018602374913633895,,,,,,,,,,,
SLC39A4,0,1,4.0,1.0,0.30224247096979334,,,,,,,,,,,,,,
VPS28,0,1,5.0,1.0,0.3079292185506997,0.14412927132088232,0.012607670017728015,,,,,,,,,,,,
CYHR1,0.1338503211736679,1,5.0,0.0,0.37924431326672314,0.026530215758807516,0.0035951629842577307,,,,,,,,,,,,
PPP1R16A,0.049482107162475586,0,6.0,0.0,,,,,,,,,,,,,,,
LRRC14,0.042596299201250076,0,6.0,0.0,0.17655940803422623,0.0006306508421518786,,,,,,,,,,,,,
ZNF251,0.009169073775410652,1,5.0,3.0,0.6308401496419893,0.0793857779256873,0.012918684684375105,0.003222548624189246,,,,,,,,,,,
ZNF34,0,0,4.0,0.0,0.13075017502629818,0.00012957198894773881,,,,,,,,,,,,,
RPL8,0.01753702200949192,0,4.0,0.0,,,,,,,,,,,,,,,
ZNF517,0,0,5.0,0.0,0.19805583899734894,0.0009787214759691524,,,,,,,,,,,,,
ZNF7,0.0666784718632698,1,4.0,0.0,0.21097907247692546,0.012101377496694347,,,,,,,,,,,,,
COMMD5,0,1,1.0,1.0,0.4537030639875096,,,,,,,,,,,,,,
ZNF250,0,0,2.0,0.0,0.07302168036564093,,,,,,,,,,,,,,
ZNF16,0.23622311651706696,1,1.0,1.0,0.23622315610763478,,,,,,,,,,,,,,
ZNF252P,0.0072752609848976135,0,2.0,0.0,,,,,,,,,,,,,,,
C8orf33,0.026010077446699142,0,2.0,0.0,0.18271437406207564,,,,,,,,,,,,,,
XXyac-YRM2039.2,0,1,2.0,1.0,0.3545961251196344,,,,,,,,,,,,,,
CBWD1,0,1,6.0,1.0,0.38643192678338417,0.03713485057389882,0.0009866310103503013,0.0004514417322785247,,,,,,,,,,,
C9orf66,0.09812496602535248,1,5.0,2.0,0.3922821324291512,0.029192437312307945,0.018018279265726488,,,,,,,,,,,,
DOCK8,0.005465962458401918,1,22.0,3.0,0.4719321014795473,0.06645399367562935,0.05572135277970623,0.006714345197066188,0.006245079374890329,,,,,,,,,,
RP11-59O6.3,0,1,6.0,1.0,0.26462158716838025,0.1329539745384206,0.03166713432829805,0.02734824067883314,0.0018442760602541519,,,,,,,,,,
KANK1,0.024371016770601273,1,17.0,0.0,0.21097276106456453,0.024971838877910935,0.015886925726848418,,,,,,,,,,,,
SMARCA2,0.13236556947231293,0,8.0,0.0,0.14760912663177136,0.11732894678196922,0.06284312792259043,,,,,,,,,,,,
RP11-264I13.2,0,0,2.0,0.0,0.10306748423301287,,,,,,,,,,,,,,
KIAA0020,0,0,9.0,0.0,0.11349790404944468,0.0027013074607353835,,,,,,,,,,,,,
RP11-255J3.2,0,0,1.0,0.0,,,,,,,,,,,,,,,
RFX3,0,1,7.0,0.0,0.2918995083001466,0.03602002508513236,0.016135651116748775,0.01180460904579406,0.0005566057657874915,,,,,,,,,,
RP11-509J21.1,0,0,2.0,0.0,0.055232873486942016,,,,,,,,,,,,,,
PPAPDC2,0,0,4.0,0.0,0.14396176039448544,0.001346125120374226,,,,,,,,,,,,,
RP11-6J24.6,0,0,3.0,0.0,0.14690762176513297,0.002024289926868656,,,,,,,,,,,,,
CDC37L1,0.01424042321741581,1,7.0,1.0,0.2378813629768753,0.16882179227262445,0.005832537972677674,,,,,,,,,,,,
AK3,0,0,5.0,0.0,0.16979941377976662,,,,,,,,,,,,,,
RCL1,0,1,9.0,1.0,0.25027710679404924,0.01117812885845654,0.0027294382528384596,,,,,,,,,,,,
JAK2,0.04285583645105362,1,6.0,1.0,0.23284522777306152,0.10663193934223449,0.04076314946445374,,,,,,,,,,,,
INSL6,0,0,3.0,0.0,0.05770405928251227,,,,,,,,,,,,,,
RLN2,0.00043533428106456995,0,5.0,0.0,0.09911367269501449,0.08507040996676783,0.03012039094623512,,,,,,,,,,,,
PLGRKT,0.05119439959526062,0,8.0,0.0,0.13617140761512475,0.019611508677329064,0.0014280437543825097,,,,,,,,,,,,
CD274,0,0,5.0,1.0,0.16122624673010957,0.12455779548282482,0.021034599831941912,,,,,,,,,,,,
PDCD1LG2,0,0,3.0,0.0,0.0939805113379411,,,,,,,,,,,,,,
KIAA1432,0.13273181021213531,0,10.0,0.0,0.1886240336042282,0.05767205843895518,0.017605260153598114,0.0012730528985905086,,,,,,,,,,,
ERMP1,0.03286009281873703,1,14.0,0.0,0.3223805268272104,0.0153155783154215,0.009871201210909992,0.0070684975836627015,,,,,,,,,,,
KIAA2026,0.007016215939074755,0,8.0,0.0,0.1939574988992456,0.010568658884532123,,,,,,,,,,,,,
RANBP6,0,0,3.0,0.0,,,,,,,,,,,,,,,
RP11-307L3.2,0,0,0.0,0.0,,,,,,,,,,,,,,,
UHRF2,0.005601984914392233,1,7.0,1.0,0.3360196844979983,0.044525325783710976,0.01489501305702075,0.010213917771649329,,,,,,,,,,,
GLDC,0.5760606527328491,2,8.0,1.0,0.4889743976122473,0.21920666295911057,0.12927851423165135,0.022726325919723872,0.0035287088911282773,0.0009752901597503083,0.0002759286764660006,2.3010316730119472e-05,,,,,,,
RP11-106A1.2,0,0,1.0,0.0,,,,,,,,,,,,,,,
KDM4C,0.06133735552430153,1,15.0,3.0,0.3844539389934939,0.11489875121705606,0.05045325886277947,0.04476566861130569,0.041789434534631895,0.025973053089927062,0.024665991794456287,0.004175116757608579,,,,,,,
SNRPEP2,0,0,3.0,0.0,,,,,,,,,,,,,,,
RPL4P5,0,1,1.0,1.0,0.5816311402285296,,,,,,,,,,,,,,
TMEM261,0,0,1.0,0.0,0.07095094661173805,,,,,,,,,,,,,,
RPS26P3,0,0,1.0,0.0,,,,,,,,,,,,,,,
RP11-408A13.4,0,0,0.0,0.0,,,,,,,,,,,,,,,
ZDHHC21,0,0,4.0,0.0,0.16047754505443218,0.00023910855921760284,,,,,,,,,,,,,
LDHAP4,0,0,1.0,0.0,,,,,,,,,,,,,,,
TTC39B,0,1,9.0,2.0,0.24327397969088965,0.1621087709668436,0.13458593348738115,0.06080405358927363,0.03731206391873983,0.017465531158178744,0.010698034218330326,0.010398296459537928,0.00032251313884149545,,,,,,
SNAPC3,0.06904320418834686,0,3.0,0.0,0.06904318971967592,,,,,,,,,,,,,,
RNU6-319P,0,0,1.0,0.0,0.1697173171169006,,,,,,,,,,,,,,
PSIP1,0.2762882113456726,1,3.0,1.0,0.27628817324992766,,,,,,,,,,,,,,
CCDC171,0,1,6.0,3.0,0.7971429133935386,0.14237037922968135,0.0007152465625473555,,,,,,,,,,,,
RRAGA,0,1,3.0,1.0,0.5886541902989914,0.003297543318632926,,,,,,,,,,,,,
HAUS6,0,0,8.0,0.0,0.17124673605381655,,,,,,,,,,,,,,
PLIN2,0.03121841698884964,1,6.0,1.0,0.3293076411539123,0.1534801691214025,0.04241144368145241,,,,,,,,,,,,
DENND4C,0,0,6.0,0.0,,,,,,,,,,,,,,,
RP11-513M16.8,0,0,2.0,0.0,,,,,,,,,,,,,,,
RPS6,0,0,2.0,0.0,,,,,,,,,,,,,,,
RP11-363E7.4,0,1,2.0,1.0,0.3413870500580914,,,,,,,,,,,,,,
MLLT3,0,1,22.0,1.0,0.26711300427372875,0.14448124488368372,0.0873121452068007,0.07516795844793582,0.05232407333166092,0.046193214308351965,0.03889003341953623,0.0058055661765730165,0.0010964277304085085,,,,,,
FOCAD,0.03836105018854141,0,11.0,0.0,0.10231197652328985,,,,,,,,,,,,,,
PTPLAD2,0,0,5.0,0.0,,,,,,,,,,,,,,,
KLHL9,0.08310024440288544,1,3.0,2.0,0.34538857260669925,0.0536536645429548,0.02933367901821774,,,,,,,,,,,,
MTAP,0,1,9.0,2.0,0.481123020139645,0.014775229784832474,0.004978734758705179,0.0014732921913495067,,,,,,,,,,,
CDKN2A,0.02312495931982994,0,4.0,0.0,0.1810729834583513,0.0008021433111586715,,,,,,,,,,,,,
CDKN2B-AS1,0,0,18.0,1.0,0.1785882094453578,0.12284155196413893,0.11663157982000306,0.001147011906171797,,,,,,,,,,,
CDKN2B,0.03967566043138504,1,9.0,0.0,0.22607407910802335,0.014745373795655707,0.010866432377241168,0.0014601283037349016,,,,,,,,,,,
UBA52P6,0,1,5.0,1.0,0.22137763409232025,0.06111400490830975,0.007925812997534924,,,,,,,,,,,,
CAAP1,0.022426756098866463,1,3.0,1.0,0.22933166190258605,,,,,,,,,,,,,,
PLAA,0.11547963321208954,1,3.0,0.0,0.35472970146449967,0.002466403647024903,,,,,,,,,,,,,
IFT74,0,0,4.0,0.0,0.05251675493078949,,,,,,,,,,,,,,
C9orf72,0,0,0.0,0.0,,,,,,,,,,,,,,,
RP11-255N24.4,0,0,0.0,0.0,,,,,,,,,,,,,,,
RBMXP2,0,0,0.0,0.0,,,,,,,,,,,,,,,
RPS26P2,0,0,0.0,0.0,,,,,,,,,,,,,,,
ACO1,0,1,3.0,1.0,0.20300048215220595,,,,,,,,,,,,,,
DDX58,0,1,2.0,2.0,0.41856845743892807,0.0023329741442376243,,,,,,,,,,,,,
TOPORS,0,0,3.0,0.0,,,,,,,,,,,,,,,
TOPORS-AS1,0,0,2.0,0.0,,,,,,,,,,,,,,,
NDUFB6,0,0,3.0,0.0,0.05099112001650312,,,,,,,,,,,,,,
APTX,0.00420979131013155,1,4.0,3.0,0.5900741622410903,0.0847500916207779,0.01604745899041563,,,,,,,,,,,,
DNAJA1,0,0,3.0,0.0,0.15986680654152266,,,,,,,,,,,,,,
SMU1,0,0,4.0,0.0,0.0865684583590213,,,,,,,,,,,,,,
B4GALT1,0.030743304640054703,0,11.0,0.0,0.13260882420686954,0.0019466684812933744,,,,,,,,,,,,,
BAG1,0,0,3.0,0.0,,,,,,,,,,,,,,,
CHMP5,0.2732017934322357,1,2.0,1.0,0.2732017396139211,,,,,,,,,,,,,,
NFX1,0.00067223358200863,0,6.0,0.0,0.15369930058366146,0.13384159627162723,2.6494173421127733e-05,,,,,,,,,,,,
AQP3,0,1,5.0,1.0,0.34488786429291013,0.12555320083836038,0.06821558374978863,0.00047513440448788865,5.848043968912622e-05,,,,,,,,,,
NOL6,0.12022493034601212,0,3.0,0.0,0.1350681695596046,0.009050446196598337,,,,,,,,,,,,,
ANXA2P2,0.08741963654756546,0,1.0,0.0,0.08741963881820151,,,,,,,,,,,,,,
UBE2R2,0.04868794232606888,1,5.0,1.0,0.36811126433539304,,,,,,,,,,,,,,
Y_RNA-734,0,1,2.0,1.0,0.2016532787531321,0.058845788471357005,,,,,,,,,,,,,
UBAP2,0.00011166965850861743,1,8.0,1.0,0.23763492285373924,0.026740003506004733,,,,,,,,,,,,,
DCAF12,0,1,3.0,2.0,0.4257844846148075,0.009102032877867766,0.005442702731082834,,,,,,,,,,,,
UBAP1,0,1,4.0,0.0,0.21484889765442391,0.0015927992429361146,,,,,,,,,,,,,
RP11-571F15.3,0,0,1.0,0.0,,,,,,,,,,,,,,,
NUDT2,0,0,1.0,0.0,0.10987571033172834,,,,,,,,,,,,,,
KIAA1161,0.006629587151110172,0,4.0,0.0,0.11658510426047732,0.027388876572213443,,,,,,,,,,,,,
RPP25L,0,1,5.0,0.0,0.21144368616521708,0.0011002975935285645,,,,,,,,,,,,,
DCTN3,0,0,3.0,0.0,0.07396945459195482,0.0005079553675721909,,,,,,,,,,,,,
SIGMAR1,0.18195001780986786,1,5.0,2.0,0.43307901053831716,0.008150371909050942,0.004361219499280648,,,,,,,,,,,,
GALT,0.044701699167490005,0,7.0,0.0,,,,,,,,,,,,,,,
VCP,0.026956802234053612,0,9.0,0.0,0.1688131093258488,0.004125906765853821,,,,,,,,,,,,,
FANCG,0.11110863089561462,1,7.0,1.0,0.392236263155825,0.07741296274945932,0.03736245007594175,0.0007291396498397285,,,,,,,,,,,
PIGO,0,1,5.0,1.0,0.2782129889501516,0.12345143977910651,0.07422835965893312,,,,,,,,,,,,
STOML2,0.01827399432659149,1,4.0,1.0,0.36520534126507315,,,,,,,,,,,,,,
FAM214B,0.15933802723884583,1,4.0,0.0,0.3681946617686877,0.0035469342187556385,,,,,,,,,,,,,
ATP8B5P,0.00488352170214057,0,2.0,0.0,,,,,,,,,,,,,,,
TESK1,0.19433870911598206,1,3.0,1.0,0.3692668491504676,0.00026749169639576713,,,,,,,,,,,,,
CD72,0.026847226545214653,1,8.0,0.0,0.3077220387347448,0.0007264982865530788,,,,,,,,,,,,,
RP11-331F9.4,0,1,6.0,2.0,0.4004954650817781,0.021573717749510505,0.0011150172016191674,,,,,,,,,,,,
SIT1,0.0475616529583931,1,6.0,2.0,0.29776339450667144,0.04160990673467351,0.01570007144387348,,,,,,,,,,,,
CCDC107,0,0,7.0,0.0,0.12455848560685498,0.01210094420960166,0.003788464690961791,,,,,,,,,,,,
ARHGEF39,0.051481328904628754,1,4.0,1.0,0.25780202337519587,0.08243430279316011,,,,,,,,,,,,,
TLN1,0.07817887514829636,1,4.0,1.0,0.26004496665522386,0.06186662692940524,,,,,,,,,,,,,
CREB3,0,1,5.0,0.0,0.2580079957073701,0.009467049044765906,,,,,,,,,,,,,
GBA2,0,0,2.0,0.0,,,,,,,,,,,,,,,
RGP1,0,0,3.0,0.0,,,,,,,,,,,,,,,
RP11-112J3.16,0,0,3.0,0.0,,,,,,,,,,,,,,,
NPR2,0,0,1.0,0.0,,,,,,,,,,,,,,,
HINT2,0,0,1.0,0.0,,,,,,,,,,,,,,,
RECK,0,2,5.0,1.0,0.3445807719337714,0.26967982926910383,3.323540345964435e-05,,,,,,,,,,,,
GLIPR2,0,1,5.0,1.0,0.4122454653971003,0.004351618127431065,,,,,,,,,,,,,
CLTA,0,0,7.0,1.0,0.18237692716290205,0.15877497258369244,0.15147217069089883,0.016091274047770145,,,,,,,,,,,
GNE,0.0005158637068234384,0,5.0,0.0,0.12346878136054197,,,,,,,,,,,,,,
RNF38,0,0,7.0,0.0,0.17271799890155418,0.02222095680461387,,,,,,,,,,,,,
MELK,0,1,8.0,1.0,0.4112791615947376,0.016236502810170684,,,,,,,,,,,,,
RP11-220I1.1,0.11183091253042221,0,3.0,0.0,0.12703699872589536,0.006519448384629532,,,,,,,,,,,,,
ZCCHC7,0,1,10.0,0.0,0.47399181928721507,0.053110364742936095,0.01123566764283012,2.162284641612418e-09,,,,,,,,,,,
Y_RNA-737,0,0,2.0,0.0,0.10860880215726065,,,,,,,,,,,,,,
GRHPR,0.0908021554350853,1,4.0,0.0,0.2673817286421233,0.001549565186072437,,,,,,,,,,,,,
ZBTB5,0.19412164390087128,1,6.0,1.0,0.37338196898497644,0.0035539453014121728,,,,,,,,,,,,,
POLR1E,0.049873508512973785,0,4.0,0.0,0.08261204265614795,,,,,,,,,,,,,,
TOMM5,0,0,2.0,0.0,,,,,,,,,,,,,,,
TRMT10B,0,0,1.0,0.0,,,,,,,,,,,,,,,
EXOSC3,0,0,0.0,0.0,,,,,,,,,,,,,,,
DCAF10,0,1,2.0,1.0,0.20368132615818718,,,,,,,,,,,,,,
RP11-3J10.7,0,0,0.0,0.0,,,,,,,,,,,,,,,
SLC25A51,0,1,5.0,1.0,0.2510865260542678,0.1370260339074549,0.08744884080740653,0.007122275206848347,,,,,,,,,,,
RP11-3J10.4,0,0,1.0,0.0,,,,,,,,,,,,,,,
ALDH1B1,0,0,1.0,0.0,0.05654110524428837,,,,,,,,,,,,,,
RP11-104G3.2,0,0,1.0,0.0,,,,,,,,,,,,,,,
RP11-216M21.1,0,0,1.0,0.0,,,,,,,,,,,,,,,
CBWD7,0,0,0.0,0.0,,,,,,,,,,,,,,,
RP11-262H14.1,0.24181897938251495,1,5.0,1.0,0.22912335672251632,0.0634825961548646,0.03385376302082274,0.03184223999966598,,,,,,,,,,,
RP11-452D2.2,0,0,0.0,0.0,,,,,,,,,,,,,,,
LINC00537,0,0,3.0,0.0,,,,,,,,,,,,,,,
RP11-764K9.4,0.32268455624580383,1,2.0,2.0,0.42039646266472663,0.028233146330416285,,,,,,,,,,,,,
RP11-391M20.1,0,0,1.0,0.0,,,,,,,,,,,,,,,
RP11-87H9.2,0.06376262754201889,1,2.0,0.0,0.3376797294101341,0.01199710786871005,,,,,,,,,,,,,
CBWD6,0,0,2.0,0.0,,,,,,,,,,,,,,,
RP11-15J10.1,0,0,0.0,0.0,,,,,,,,,,,,,,,
CBWD5,0,0,0.0,0.0,,,,,,,,,,,,,,,
CBWD3,0,0,3.0,0.0,0.1349878924983023,0.00012469205634508493,,,,,,,,,,,,,
PIP5K1B,0.3177740275859833,1,27.0,13.0,0.40588213834389636,0.13019955530688335,0.12807323116466432,0.10356147752449088,0.05955341351173032,0.04439518597182043,0.0426557218814877,0.026125709046122655,0.01826390567797332,0.014790366008198452,0.013903596819824622,0.0055685748419271805,0.004661798987475537,0.0015265567117821886,0.0008522724342153839
FAM122A,0,2,3.0,1.0,0.25078332387203356,0.21546426533268576,0.00037721613522177463,,,,,,,,,,,,
FXN,0.2101181149482727,1,10.0,2.0,0.38341168751122684,0.05205591213070655,0.0015537559227871136,0.0013546532785719157,,,,,,,,,,,
TJP2,0.12234698235988617,0,6.0,0.0,0.13554696787877712,0.11805289399579179,0.10390823997094391,0.02949886429722902,0.02477303390388133,,,,,,,,,,
PTAR1,0,1,3.0,1.0,0.32576379526820565,,,,,,,,,,,,,,
RPL24P8,0,0,0.0,0.0,,,,,,,,,,,,,,,
SMC5,0.0035680655855685472,1,6.0,1.0,0.3133747257528329,0.08813762998852659,,,,,,,,,,,,,
KLF9,0,1,2.0,1.0,0.2392706749226067,0.02441156143400047,,,,,,,,,,,,,
TMEM2,0.08116964250802994,1,15.0,1.0,0.24432009919395645,0.08697022458667206,0.03596734496379959,0.007571630786305383,,,,,,,,,,,
ABHD17B,0,0,5.0,0.0,0.0639807086125105,,,,,,,,,,,,,,
C9orf85,0.1297435760498047,2,4.0,0.0,0.25938140601844606,0.24921994272277248,0.011013641201003052,,,,,,,,,,,,
HSPB1P1,0,0,3.0,0.0,,,,,,,,,,,,,,,
ZFAND5,0.032408006489276886,0,3.0,0.0,0.10629738981377286,,,,,,,,,,,,,,
ANXA1,0.054386213421821594,2,7.0,2.0,0.21936153241016285,0.2129724493679334,0.11658700453118917,0.08341271301207585,0.04770529160849297,0.04557588500853416,,,,,,,,,
C9orf40,0,1,2.0,1.0,0.2157761158626206,,,,,,,,,,,,,,
C9orf41,0,0,3.0,0.0,0.08088698912332225,,,,,,,,,,,,,,
NMRK1,0,1,4.0,1.0,0.30868307782644966,0.11960426006874358,,,,,,,,,,,,,
OSTF1,0,0,6.0,0.0,0.17645105574521833,,,,,,,,,,,,,,
PCSK5,0.00033046735916286707,0,3.0,0.0,0.05312960040659067,,,,,,,,,,,,,,
RFK,0.26327359676361084,1,6.0,2.0,0.4314367288758131,0.011525687331761137,,,,,,,,,,,,,
GCNT1,0,2,10.0,0.0,0.2878566533778815,0.22018724577621057,0.07822140668902415,0.012566655255384453,0.00011054504795187273,,,,,,,,,,
AL161626.1,0.06598217040300369,0,6.0,0.0,0.17874849218009892,0.1324147255911851,0.007931517493159932,,,,,,,,,,,,
VPS13A,0,0,4.0,0.0,0.17544802150119396,,,,,,,,,,,,,,
GNAQ,0.050978705286979675,1,18.0,1.0,0.2141532033237075,0.13834839614941166,0.0458908756120741,0.04563022603020034,0.024861413623405795,0.0041480147026411035,9.09913336630885e-05,,,,,,,,
CEP78,0.031844399869441986,1,4.0,2.0,0.6506859073772397,9.723270796203117e-05,,,,,,,,,,,,,
PSAT1,0,1,1.0,1.0,0.27988226644499503,,,,,,,,,,,,,,
TLE4,0,1,13.0,2.0,0.45789579320043217,0.0374760046817769,0.02755492430770944,0.02540573507127605,0.005650469466781624,0.0009888306997347966,,,,,,,,,
IDNK,0,0,1.0,0.0,0.185925066152517,,,,,,,,,,,,,,
UBQLN1,0,0,2.0,0.0,,,,,,,,,,,,,,,
KIF27,0,0,4.0,0.0,,,,,,,,,,,,,,,
C9orf64,0.0023894263431429863,0,5.0,0.0,0.10503767477611639,0.10058361479220769,0.007104384071831395,,,,,,,,,,,,
HNRNPK,0,0,3.0,0.0,0.060884880227764844,,,,,,,,,,,,,,
RP11-575L7.8,0,0,4.0,0.0,0.14605945554651195,0.0020306335817761403,,,,,,,,,,,,,
RMI1,0,1,6.0,1.0,0.3629529348490217,0.06272759785163258,0.038517545652740515,0.005372853479020733,,,,,,,,,,,
AGTPBP1,0.16537559032440186,0,6.0,1.0,0.1717593523953248,0.12668562840449543,0.09628286023451317,0.04021325416447077,,,,,,,,,,,
NAA35,0.011925489641726017,0,2.0,0.0,,,,,,,,,,,,,,,
GOLM1,0.008683097548782825,0,4.0,0.0,0.15117098717678754,,,,,,,,,,,,,,
ISCA1,0,0,3.0,0.0,0.05241918070104625,,,,,,,,,,,,,,
ZCCHC6,0.12990957498550415,1,6.0,0.0,0.3193421883668686,6.015653660194615e-05,,,,,,,,,,,,,
RP11-40C6.2,0,0,0.0,0.0,,,,,,,,,,,,,,,
CTSL,0.5029478669166565,1,2.0,2.0,0.6329614419755359,0.02681812286456735,,,,,,,,,,,,,
SPIN1,0.06413174420595169,0,5.0,0.0,0.06413176575270747,,,,,,,,,,,,,,
CKS2,0.0029423183295875788,0,3.0,0.0,0.0864822774790291,,,,,,,,,,,,,,
SECISBP2,0.007315209601074457,1,6.0,0.0,0.5331535084505219,0.006018611571723173,0.003230950679428807,,,,,,,,,,,,
SEMA4D,0.23159845173358917,1,20.0,3.0,0.5901308297152918,0.0734106771234837,0.052887468765953086,0.05174410282327095,0.0371270280699338,0.00010223719018701179,,,,,,,,,
GADD45G,0.0029838543850928545,1,6.0,0.0,0.23487077002777032,6.922674672373621e-05,,,,,,,,,,,,,
RP11-316P17.2,0,1,8.0,1.0,0.23308924826321853,0.11780740191290649,0.04098484766649917,0.007377706631651384,,,,,,,,,,,
RP11-305L7.1,0,1,8.0,0.0,0.2430983575594253,0.006232815994473961,,,,,,,,,,,,,
RP11-305L7.6,0,1,12.0,2.0,0.4371743001620936,0.1847934550229102,0.12347942807186696,0.05794062099437713,0.03845060149961808,0.02018363414122263,0.01254455966934917,,,,,,,,
RP11-305L7.3,0.0535329133272171,0,12.0,0.0,0.16629735460535108,0.0324684363903002,0.00024378983026113844,0.00017700592588338755,,,,,,,,,,,
LINC00484,0,0,7.0,0.0,0.15417905448657426,0.0021061314434655414,,,,,,,,,,,,,
AUH,0,1,13.0,1.0,0.3777315239776923,0.09233556323026483,0.06815212727766169,0.04109966083130055,0.03745946177899813,0.015450904878920785,0.00310484110139203,,,,,,,,
NFIL3,0.000581648200750351,1,6.0,0.0,0.21589398299821963,0.19619077381942798,0.13866627172683374,0.03035502265900515,0.02679135895023988,,,,,,,,,,
SPTLC1,0,0,7.0,0.0,0.12990603945473364,0.09030197321551667,0.05928314825532145,,,,,,,,,,,,
LINC00475,0.009503978304564953,1,5.0,1.0,0.26957755014152107,0.02340384152728529,,,,,,,,,,,,,
IARS,0.13511738181114197,1,5.0,0.0,0.21883777341595634,0.0004570459116994025,,,,,,,,,,,,,
SNORA84,0,0,2.0,0.0,0.060367356099215785,,,,,,,,,,,,,,
NOL8,0.12085730582475662,0,4.0,0.0,0.18589758391717784,0.0005394080665224092,,,,,,,,,,,,,
CENPP,0,1,9.0,0.0,0.2903520037289218,0.038966692622257555,0.028309441043530826,0.0009955719092853482,,,,,,,,,,,
ECM2,0,0,0.0,0.0,,,,,,,,,,,,,,,
BICD2,0,1,5.0,1.0,0.21073781237709707,,,,,,,,,,,,,,
ANKRD19P,0.01197098195552826,0,2.0,0.0,,,,,,,,,,,,,,,
ZNF484,0.014332028105854988,0,1.0,0.0,,,,,,,,,,,,,,,
FGD3,0.08544710278511047,1,11.0,0.0,0.3862750307238582,0.11416992535346215,0.016923019282362294,0.00023344651888812526,,,,,,,,,,,
SUSD3,0.020520320162177086,1,8.0,0.0,0.21840752112134357,0.013880909644317253,,,,,,,,,,,,,
C9orf89,0.13270451128482819,1,5.0,0.0,0.22547332309939674,0.0005191486708623126,,,,,,,,,,,,,
NINJ1,0.018458371981978416,0,6.0,0.0,0.10688339613859578,0.0013968601336182274,,,,,,,,,,,,,
FAM120AOS,0.28232601284980774,1,3.0,1.0,0.2424342911907997,0.10148461105352913,3.391800893834335e-06,,,,,,,,,,,,
FAM120A,0,1,9.0,2.0,0.3293186273354901,0.014802139478273784,0.005851761678690029,0.002556599357394747,,,,,,,,,,,
PHF2,0.0006072630640119314,0,7.0,0.0,0.14783836155872873,0.004294476452000653,,,,,,,,,,,,,
HIATL1,0,0,3.0,0.0,0.10403797499849737,,,,,,,,,,,,,,
FANCC,0.14707623422145844,1,6.0,0.0,0.21158884489775107,0.07654568847901037,0.06056595173452756,,,,,,,,,,,,
snoU13-441,0,1,1.0,1.0,0.22872991250952632,,,,,,,,,,,,,,
PTCH1,0.427979052066803,1,6.0,2.0,0.2616793572324017,0.16661956650612292,0.12578328192227525,0.05633552679717226,0.007745053214516713,0.002106090157911734,,,,,,,,,
LINC00476,0,0,7.0,0.0,,,,,,,,,,,,,,,
ERCC6L2,0,0,7.0,0.0,0.05399736535401046,,,,,,,,,,,,,,
EIF4BP3,0,0,3.0,0.0,0.08771218592690957,0.0036370400721513563,,,,,,,,,,,,,
SLC35D2,0.09310194104909897,0,3.0,0.0,0.09310193601588113,,,,,,,,,,,,,,
HABP4,0,0,8.0,0.0,0.1569121684831926,0.029083799987127137,0.007882684268014115,,,,,,,,,,,,
CDC14B,0.0773162990808487,0,5.0,0.0,0.16873025862033172,3.2474509065623435e-07,,,,,,,,,,,,,
AAED1,0,0,1.0,0.0,,,,,,,,,,,,,,,
ZNF510,0,0,0.0,0.0,,,,,,,,,,,,,,,
HIATL2,0,1,5.0,2.0,0.26952083833284735,0.05416332174376998,0.0014297627519010416,,,,,,,,,,,,
RP11-498P14.5,0,0,1.0,0.0,,,,,,,,,,,,,,,
TDRD7,0,1,5.0,1.0,0.22952241044911795,0.024109687674630554,,,,,,,,,,,,,
TSTD2,2.9243769859021995e-06,0,1.0,0.0,,,,,,,,,,,,,,,
NCBP1,0,1,3.0,1.0,0.4591494322057745,0.0381291412304618,,,,,,,,,,,,,
XPA,0,0,3.0,0.0,0.09183278281034776,,,,,,,,,,,,,,
C9orf156,0,1,10.0,4.0,0.37902854354321536,0.1494925423168566,0.07969972310664158,0.06595995776741354,0.050257552781069414,0.017129249094819915,0.001680870558892247,,,,,,,,
