gene_name,transcript_length,GC_content,gene_name,highly_variable,highly_variable_rank,means,variances,variances_norm,mt,n_cells_by_counts,mean_counts,log1p_mean_counts,pct_dropout_by_counts,total_counts,log1p_total_counts,on_ratio,pathway
SUMO4,683.0,40.26,SUMO4,False,,6.333333333333333,55.75000000000001,0.40744234586690176,False,5,0.9930405,0.6896614,44.44444444444444,8.937365,2.2963018,0.1111111111111111,
PPIL4,1660.5,38.44,PPIL4,False,,112.77777777777777,2777.9444444444466,0.46403455731802334,False,9,3.0256472,1.3926857,0.0,27.230824,3.3404145,1.0,
GINM1,1293.5,42.05,GINM1,False,,43.111111111111114,1772.6111111111109,0.9798993581911247,False,7,1.9242772,1.0730473,22.22222222222222,17.318495,2.9079113,0.3333333333333333,
RPS18P9,460.0,51.74,RPS18P9,True,3544.0,4.666666666666667,166.00000000000003,1.3389307571096165,False,4,0.52721685,0.423447,55.55555555555556,4.7449517,1.7483215,0.1111111111111111,
KATNA1,1134.75,42.13999999999999,KATNA1,False,,98.0,3847.5,0.7751793628868417,False,8,2.8879454,1.3578808,11.111111111111116,25.991508,3.2955222,0.7777777777777778,
LATS1,3314.4285714285716,41.21999999999999,LATS1,False,,82.44444444444444,2851.5277777777774,0.7188424515803136,False,9,2.0190876,1.1049546,0.0,18.171787,2.9534397,0.3333333333333333,
NUP43,1747.25,43.949999999999996,NUP43,False,,162.55555555555554,10285.527777777781,1.0403959869424506,False,9,3.2406836,1.4447244,0.0,29.166153,3.4067206,1.0,
PCMT1,1080.090909090909,41.51,PCMT1,True,6587.0,789.6666666666666,128221.00000000003,1.173327746133514,False,9,5.3598347,1.8500024,0.0,48.238514,3.896676,1.0,
ZBTB2,3090.0,44.33,ZBTB2,False,,71.0,2114.7499999999995,0.6429788281677858,False,9,1.9466337,1.0806634,0.0,17.519703,2.9188352,0.2222222222222222,
RMND1,1212.0,42.29,RMND1,False,,60.111111111111114,1664.3611111111104,0.6181643979103839,False,8,2.4923115,1.2505639,11.111111111111116,22.430803,3.1540515,0.7777777777777778,
C6orf211,1367.25,39.23,C6orf211,False,,206.0,9556.25,0.6912959164062541,False,9,3.7245064,1.5527631,0.0,33.520557,3.541555,1.0,
SYNE1,6503.8536585365855,38.41000000000002,SYNE1,True,2971.0,149.44444444444446,12141.527777777774,1.381385612589528,False,8,1.8793284,1.0575571,11.111111111111116,16.913956,2.88558,0.4444444444444444,
FBXO5,2286.0,38.54,FBXO5,False,,167.66666666666666,7482.499999999998,0.7246815732198972,False,9,3.0682886,1.4032224,0.0,27.614597,3.353917,1.0,
RP11-475C16.1,447.0,54.14,RP11-475C16.1,False,,17.88888888888889,67.11111111111111,0.12183388059478209,False,9,2.551242,1.2672974,0.0,22.96118,3.176435,0.7777777777777778,
IPCEF1,1519.6153846153845,40.13999999999999,IPCEF1,False,,38.888888888888886,916.6111111111115,0.5782359836887688,False,9,2.0370083,1.1108729,0.0,18.333075,2.9618173,0.3333333333333333,
TIAM2,2570.8695652173915,43.49,TIAM2,True,3000.0,33.55555555555556,1801.2777777777778,1.3794086144017064,False,6,1.1421809,0.7618244,33.333333333333336,10.279628,2.4229982,0.1111111111111111,
TFB1M,641.7777777777778,38.35,TFB1M,False,,58.44444444444444,2128.2777777777783,0.8171820425584366,False,7,2.6660228,1.2991073,22.22222222222222,23.994205,3.218644,0.6666666666666666,
ARID1B,4767.909090909091,40.82999999999999,ARID1B,False,,125.22222222222223,3407.6944444444443,0.49422787824877373,False,9,2.144545,1.1456692,0.0,19.300905,3.0106654,0.4444444444444444,
TMEM242,2536.5,43.34,TMEM242,True,1282.0,460.3333333333333,76461.75,1.6820425326507191,False,9,3.9407158,1.5975102,0.0,35.466442,3.5963924,1.0,
ZDHHC14,2875.8888888888887,45.59,ZDHHC14,True,930.0,66.33333333333333,5426.250000000002,1.7894929022671868,False,8,1.6010699,0.95592284,11.111111111111116,14.40963,2.7349927,0.3333333333333333,
SNX9,4198.0,40.79,SNX9,False,,133.88888888888889,5481.611111111113,0.7255945901449807,False,9,2.2462444,1.1774988,0.0,20.2162,3.054765,0.5555555555555556,
SYNJ2,3453.625,49.67000000000001,SYNJ2,True,1123.0,72.55555555555556,7725.7777777777765,1.7264077419582624,False,7,1.5562582,0.9385446,22.22222222222222,14.006324,2.7084718,0.2222222222222222,
GTF2H5,7481.0,40.89,GTF2H5,False,,245.66666666666666,5490.250000000005,0.3085191333659551,False,9,2.4093785,1.2265301,0.0,21.684406,3.1216776,0.3333333333333333,
TULP4,8146.5,42.98,TULP4,True,1910.0,172.22222222222223,16524.69444444444,1.5413170788057708,False,9,1.8132354,1.0343353,0.0,16.319118,2.851811,0.2222222222222222,
DYNLT1,1463.6666666666667,45.31,DYNLT1,False,,873.2222222222222,80222.19444444451,0.6195703252319218,False,9,5.2117624,1.8264446,0.0,46.90586,3.869238,1.0,
SYTL3,1714.75,46.02,SYTL3,True,3590.0,62.111111111111114,3742.3611111111104,1.3355807927935461,False,7,1.8965479,1.0635196,22.22222222222222,17.068932,2.894194,0.4444444444444444,
EZR,2235.75,46.17,EZR,False,,418.6666666666667,28561.749999999996,0.728098280761647,False,9,4.0397468,1.6173558,0.0,36.35772,3.6205397,1.0,
SOD2,2022.625,42.3,SOD2,False,,54.77777777777778,2023.9444444444446,0.8373476226821975,False,7,1.775991,1.0210078,22.22222222222222,15.983918,2.8322668,0.3333333333333333,
RNU4ATAC18P,126.0,47.62,RNU4ATAC18P,True,4991.0,0.5555555555555556,2.7777777777777777,1.3087016193626633,False,1,0.2920642,0.25624108,88.88888888888889,2.6285777,1.2888408,0.1111111111111111,
WTAP,1624.25,38.63,WTAP,True,6467.0,1816.3333333333333,549118.7500000005,1.1920283820673059,False,9,5.7923465,1.9157965,0.0,52.13112,3.9727628,1.0,
ACAT2,1850.0,44.55,ACAT2,False,,446.3333333333333,30530.000000000004,0.7048416968706581,False,9,4.2896113,1.6657448,0.0,38.606503,3.6789932,1.0,
TCP1,959.6111111111111,40.929999999999986,TCP1,False,,466.55555555555554,36992.77777777781,0.7968000643668391,False,9,4.9696875,1.7866945,0.0,44.72719,3.822693,1.0,
MRPL18,852.75,43.85,MRPL18,False,,473.44444444444446,39769.02777777775,0.8370544648934982,False,9,5.113348,1.8104746,0.0,46.02013,3.850576,1.0,
IGF2R,2275.0,45.55,IGF2R,True,6109.0,100.11111111111111,6382.611111111109,1.2499847409518021,False,8,2.309828,1.1968962,11.111111111111116,20.788452,3.0813801,0.4444444444444444,
MAP3K4,2485.0,38.79,MAP3K4,True,558.0,32.333333333333336,2475.7500000000005,1.992182315497612,False,6,0.9637684,0.6748653,33.333333333333336,8.673916,2.2694333,0.2222222222222222,
QKI,2650.470588235294,36.38999999999999,QKI,False,,94.44444444444444,1666.2777777777783,0.35252819199856905,False,9,2.456628,1.2402936,0.0,22.109653,3.1402504,0.6666666666666666,
SFT2D1,1213.3333333333333,43.24,SFT2D1,False,,270.6666666666667,18157.249999999985,0.8878238964197587,False,9,4.1725974,1.6433749,0.0,37.553375,3.6520436,1.0,
MPC1,813.0,38.9,MPC1,True,2186.0,148.11111111111111,12954.36111111111,1.492343845045725,False,8,3.5609179,1.5175239,11.111111111111116,32.04826,3.497969,0.8888888888888888,
RNASET2,1376.0833333333333,48.699999999999996,RNASET2,False,,53.55555555555556,1420.0277777777774,0.6030249686096242,False,8,2.2480705,1.1780611,11.111111111111116,20.232634,3.0555394,0.5555555555555556,
MLLT4,3099.7727272727275,38.78999999999999,MLLT4,True,723.0,121.77777777777777,12539.444444444447,1.8888801325044293,False,8,2.1673381,1.1528915,11.111111111111116,19.506042,3.0207195,0.5555555555555556,
XXyac-YX65C7_A.2,980.0,50.35,XXyac-YX65C7_A.2,True,6293.0,2.888888888888889,47.86111111111111,1.2189811428658193,False,3,0.40301195,0.33862132,66.66666666666667,3.6271076,1.531932,0.1111111111111111,
PHF10,2067.25,37.06,PHF10,False,,76.66666666666667,2788.25,0.7706151641574243,False,8,2.1949854,1.1615825,11.111111111111116,19.754868,3.032781,0.6666666666666666,
ERMARD,1124.0,43.29,ERMARD,True,7446.0,71.55555555555556,3527.7777777777774,1.0625096000290164,False,8,2.5139978,1.2567544,11.111111111111116,22.62598,3.162347,0.6666666666666666,
FAM120B,2924.2,44.49,FAM120B,False,,162.0,3430.4999999999986,0.3486706495568201,False,9,2.8849504,1.3571103,0.0,25.964554,3.2945232,1.0,
PSMB1,1433.5,39.81,PSMB1,False,,3191.5555555555557,890311.6527777768,0.7016945040205788,False,9,6.5278053,2.0186036,0.0,58.750248,4.0901732,1.0,
TBP,1332.5,39.46,TBP,True,2970.0,90.66666666666667,6190.499999999999,1.3814271845530819,False,8,2.7043028,1.3094951,11.111111111111116,24.338724,3.232334,0.7777777777777778,
PDCD2,1414.142857142857,41.63999999999999,PDCD2,False,,61.44444444444444,2197.027777777778,0.7945149345823443,False,9,2.5170622,1.257626,0.0,22.653559,3.1635137,0.6666666666666666,
PDGFA,1182.0,60.13999999999999,PDGFA,False,,88.11111111111111,4179.3611111111095,0.9677147051670334,False,8,2.815409,1.3390479,11.111111111111116,25.33868,3.2710385,0.6666666666666666,
PRKAR1B,1378.1666666666667,54.13,PRKAR1B,True,2092.0,109.77777777777777,8714.194444444443,1.508885146113649,False,8,2.7081642,1.310537,11.111111111111116,24.373478,3.2337046,0.6666666666666666,
AC147651.4,731.0,54.61,AC147651.4,False,,22.444444444444443,703.0277777777779,0.9304136509056137,False,5,1.5144233,0.92204344,44.44444444444444,13.629809,2.6830611,0.4444444444444444,
SUN1,1734.054054054054,52.849999999999966,SUN1,False,,20.22222222222222,617.6944444444445,0.9451492396230923,False,5,1.1129842,0.74810123,44.44444444444444,10.016857,2.3994265,0.2222222222222222,
COX19,1590.25,58.98,COX19,True,6899.0,147.22222222222223,9735.69444444444,1.1309668876070973,False,9,3.2693489,1.4514613,0.0,29.424139,3.4152362,1.0,Mitochondrial Respiration
C7orf50,1304.75,57.69,C7orf50,True,551.0,19.11111111111111,1283.6111111111109,1.9951357129953835,False,5,0.8195266,0.59857637,44.44444444444444,7.3757396,2.1253393,0.2222222222222222,
ZFAND2A,756.5714285714286,54.85000000000001,ZFAND2A,False,,100.11111111111111,4584.1111111111095,0.8977625050257819,False,8,3.3121657,1.4614403,11.111111111111116,29.809492,3.4278228,0.8888888888888888,
AC091729.9,873.3333333333334,51.41,AC091729.9,True,3294.0,5.222222222222222,140.44444444444446,1.3554290647062965,False,2,0.52682203,0.42318848,77.77777777777779,4.7413983,1.7477028,0.1111111111111111,
PSMG3,1057.3333333333333,57.70000000000001,PSMG3,True,899.0,250.33333333333334,32931.49999999999,1.8013506404858275,False,9,4.099843,1.6292098,0.0,36.898586,3.634914,1.0,
PSMG3-AS1,2283.5,53.15,PSMG3-AS1,False,,31.444444444444443,962.2777777777778,0.8039475609989274,False,6,1.3110156,0.8376871,33.333333333333336,11.79914,2.549378,0.2222222222222222,
MAD1L1,963.7826086956521,55.65,MAD1L1,True,1114.0,53.666666666666664,5448.750000000001,1.7302448679442242,False,6,2.0704577,1.1218266,33.333333333333336,18.634119,2.977269,0.5555555555555556,
FTSJ2,1628.2,49.96,FTSJ2,True,68.0,159.11111111111111,32431.611111111113,3.0355235868735124,False,8,2.712982,1.3118353,11.111111111111116,24.416838,3.235412,0.6666666666666666,
NUDT1,707.6666666666666,56.769999999999996,NUDT1,True,3967.0,459.8888888888889,60002.361111111095,1.3219623644078495,False,9,5.175015,1.8205113,0.0,46.575134,3.8623102,1.0,
SNX8,1054.5555555555557,51.459999999999994,SNX8,True,249.0,102.88888888888889,16138.861111111111,2.333607614019899,False,8,2.5768733,1.274489,11.111111111111116,23.19186,3.1860163,0.5555555555555556,
EIF3B,1632.8333333333333,51.61000000000001,EIF3B,False,,125.22222222222223,5555.944444444443,0.8057948502168307,False,9,3.094071,1.4095398,0.0,27.846638,3.3619936,0.8888888888888888,
CHST12,1512.0,49.24,CHST12,True,349.0,78.11111111111111,8120.361111111111,2.192026787656196,False,7,2.11745,1.1370153,22.22222222222222,19.05705,2.9985807,0.5555555555555556,
LFNG,1808.6666666666667,62.82999999999999,LFNG,False,,46.55555555555556,1860.7777777777776,0.9362051315165235,False,8,1.8082216,1.0325514,11.111111111111116,16.273994,2.8492022,0.3333333333333333,
CARD11,1651.5,49.24,CARD11,True,1549.0,104.22222222222223,8706.694444444442,1.6159062272069382,False,9,2.7142787,1.3121845,0.0,24.428509,3.2358708,0.6666666666666666,
AC024028.1,437.0,48.55,AC024028.1,True,3723.0,2.4444444444444446,53.77777777777778,1.3294421659061226,False,1,0.2916211,0.2558981,88.88888888888889,2.62459,1.2877412,0.1111111111111111,
RNF216P1,1198.357142857143,45.459999999999994,RNF216P1,True,618.0,34.22222222222222,2601.444444444445,1.9411101155360326,False,6,1.4285066,0.88727653,33.333333333333336,12.85656,2.6287587,0.2222222222222222,
WIPI2,1610.0714285714287,48.23000000000001,WIPI2,False,,90.0,1678.7500000000005,0.378214182871539,False,9,2.795078,1.333705,0.0,25.155703,3.2640672,0.8888888888888888,
ACTB,1014.8461538461538,56.70000000000001,ACTB,False,,39047.333333333336,124137451.49999964,0.7461019457943266,False,9,9.36499,2.3384337,0.0,84.28491,4.4459977,1.0,
RNF216,1745.4444444444443,45.519999999999996,RNF216,False,,58.77777777777778,1779.194444444444,0.6786172222340653,False,9,2.08222,1.1256502,0.0,18.73998,2.982646,0.6666666666666666,
PMS2,1478.7142857142858,45.050000000000004,PMS2,True,1956.0,9.333333333333334,351.99999999999994,1.5338444535370546,False,2,0.56100285,0.44532847,77.77777777777779,5.0490255,1.7998972,0.2222222222222222,
AIMP2,992.25,46.93,AIMP2,False,,88.44444444444444,2950.277777777778,0.6798117899432096,False,9,3.2156353,1.4388003,0.0,28.940718,3.3992193,0.8888888888888888,
EIF2AK1,1188.909090909091,44.70999999999999,EIF2AK1,True,6771.0,118.11111111111111,7299.6111111111095,1.1460042322141806,False,9,3.2813406,1.4542662,0.0,29.532066,3.4187775,0.8888888888888888,
USP42,3065.5714285714284,45.57999999999999,USP42,True,705.0,32.111111111111114,2333.8611111111113,1.8954932724826048,False,5,0.82710505,0.6027328,44.44444444444444,7.4439454,2.1334496,0.1111111111111111,
FAM220A,812.0,48.26,FAM220A,True,3588.0,10.333333333333334,350.00000000000006,1.3359720178115564,False,3,0.7629192,0.56697106,66.66666666666667,6.866273,2.0625844,0.2222222222222222,
RAC1,986.1666666666666,45.86000000000001,RAC1,False,,332.0,14126.250000000005,0.5115045867394783,False,9,4.622995,1.7268645,0.0,41.606953,3.7520175,1.0,
DAGLB,1569.5833333333333,48.19,DAGLB,True,7403.0,13.555555555555555,402.5277777777777,1.0682636086681363,False,4,0.8228734,0.60041404,55.55555555555556,7.405861,2.1289291,0.1111111111111111,
KDELR2,1226.3333333333333,46.800000000000004,KDELR2,True,1152.0,170.55555555555554,18141.27777777779,1.715352607878156,False,9,3.4531693,1.4936161,0.0,31.078524,3.4681869,0.8888888888888888,
ZDHHC4,1181.75,47.01,ZDHHC4,True,2648.0,28.0,1448.5,1.415243015708207,False,4,1.1635289,0.7717407,55.55555555555556,10.47176,2.4398882,0.2222222222222222,
C7orf26,1104.1666666666667,53.11000000000001,C7orf26,False,,11.333333333333334,296.0,1.0001926535304626,False,4,0.8405416,0.61005986,55.55555555555556,7.5648746,2.1476696,0.2222222222222222,
ZNF12,2686.0,43.43,ZNF12,True,7187.0,45.77777777777778,2125.9444444444443,1.0917205932806298,False,6,1.3366697,0.8487267,33.333333333333336,12.030027,2.5672565,0.3333333333333333,
CCZ1B,944.6,46.69000000000001,CCZ1B,False,,18.0,210.00000000000003,0.3780162561970725,False,9,1.6788746,0.9853968,0.0,15.109872,2.7794323,0.1111111111111111,
C1GALT1,2321.8571428571427,37.32999999999999,C1GALT1,False,,162.22222222222223,8181.944444444445,0.8300023497185693,False,8,2.826632,1.3419851,11.111111111111116,25.439688,3.274866,0.8888888888888888,
MIOS,1809.5555555555557,36.449999999999996,MIOS,True,7448.0,42.44444444444444,1884.2777777777778,1.0621545851392853,False,6,1.5875086,0.95069546,33.333333333333336,14.287577,2.7270405,0.2222222222222222,
RPA3,876.8571428571429,37.19,RPA3,False,,601.6666666666666,65312.000000000015,0.9365467381205749,False,9,5.3090672,1.8419878,0.0,47.781605,3.8873532,1.0,
RPA3-AS1,763.7142857142857,37.57999999999999,RPA3-AS1,False,,96.0,4436.0,0.9185046627080592,False,9,3.3911822,1.4795985,0.0,30.52064,3.4506426,0.8888888888888888,
AC009473.1,692.0,35.24,AC009473.1,False,,9.333333333333334,190.24999999999997,0.8290167820608654,False,4,0.9245469,0.65469056,55.55555555555556,8.320922,2.2322617,0.2222222222222222,
AC006042.7,568.0,43.49,AC006042.7,False,,4.111111111111111,44.361111111111114,0.6246721135069313,False,4,0.6796308,0.518574,55.55555555555556,6.1166773,1.962441,0.1111111111111111,
GLCCI1,1275.5833333333333,36.699999999999996,GLCCI1,True,1884.0,82.33333333333333,6124.000000000001,1.546450289044522,False,9,2.6260493,1.2881438,0.0,23.634443,3.2041457,0.6666666666666666,
ICA1,1262.7777777777778,40.29999999999999,ICA1,True,3444.0,17.77777777777778,734.6944444444443,1.3451839634872744,False,4,0.9659428,0.6759719,55.55555555555556,8.693485,2.271454,0.1111111111111111,
NDUFA4,754.3333333333334,37.82,NDUFA4,True,5257.0,3167.777777777778,1629763.694444443,1.302138929611516,False,9,7.1360755,2.096308,0.0,64.22468,4.177838,1.0,Mitochondrial Respiration
PHF14,1606.1333333333334,34.800000000000004,PHF14,False,,52.666666666666664,1291.2500000000005,0.5591943214794393,False,9,2.167459,1.1529297,0.0,19.507132,3.0207727,0.4444444444444444,
TMEM106B,2386.0,34.61000000000001,TMEM106B,False,,114.77777777777777,2065.444444444446,0.3369953701269524,False,9,2.736176,1.3180627,0.0,24.625584,3.2435913,0.6666666666666666,
ARL4A,1405.6666666666667,42.68,ARL4A,False,,59.111111111111114,2531.111111111111,0.9590167107352497,False,9,2.2753346,1.1864201,0.0,20.478012,3.0670297,0.5555555555555556,
GS1-166A23.2,597.0,39.36,GS1-166A23.2,True,3098.0,4.888888888888889,136.36111111111111,1.370547943537095,False,2,0.5399034,0.4317197,77.77777777777779,4.859131,1.7680013,0.1111111111111111,
ANKMY2,1583.0,38.01,ANKMY2,True,1059.0,77.88888888888889,10171.11111111111,1.745128792167686,False,7,2.124101,1.1391466,22.22222222222222,19.116909,3.0015607,0.5555555555555556,
BZW2,1327.1538461538462,37.769999999999996,BZW2,False,,99.77777777777777,4898.194444444446,0.9635463658170949,False,8,2.8230119,1.3410386,11.111111111111116,25.407106,3.2736332,0.7777777777777778,
AC003075.4,520.375,35.47,AC003075.4,False,,2.3333333333333335,13.499999999999996,0.5030258309649002,False,4,0.6556182,0.5041745,55.55555555555556,5.9005637,1.9316031,0.1111111111111111,
AHR,2537.2,34.56,AHR,False,,51.55555555555556,1395.2777777777774,0.6198171888581322,False,9,1.8519824,1.0480143,0.0,16.667841,2.871746,0.3333333333333333,
SNX13,2496.3846153846152,35.09000000000002,SNX13,False,,58.888888888888886,1007.3611111111113,0.3833754232217634,False,8,1.9550457,1.0835141,11.111111111111116,17.595411,2.9229147,0.2222222222222222,
TWISTNB,2184.5,36.3,TWISTNB,False,,126.22222222222223,6552.694444444443,0.9401174441059317,False,8,2.6403418,1.2920775,11.111111111111116,23.763077,3.2093537,0.7777777777777778,
SP4,2771.0,38.35,SP4,True,6995.0,485.77777777777777,55297.19444444447,1.1175756805801293,False,9,3.897194,1.5886624,0.0,35.074745,3.585593,1.0,
CDCA7L,1363.4,41.49,CDCA7L,True,2148.0,41.55555555555556,2589.5277777777774,1.4994176121537843,False,5,1.5518594,0.93682224,44.44444444444444,13.966735,2.70583,0.4444444444444444,
TOMM7,590.8333333333334,41.62,TOMM7,False,,495.3333333333333,42251.249999999985,0.8279703855643864,False,9,5.5236197,1.8754294,0.0,49.712578,3.926174,1.0,
AC005682.5,867.3333333333334,43.70000000000001,AC005682.5,True,3407.0,3.3333333333333335,100.0,1.3464245874032648,False,1,0.27629346,0.24396014,88.88888888888889,2.4866412,1.2489388,0.1111111111111111,
FAM126A,2307.625,35.37,FAM126A,False,,226.88888888888889,13146.111111111115,0.8279170617769612,False,9,3.3655841,1.473752,0.0,30.290257,3.4433067,1.0,
KLHL7,1631.4444444444443,38.730000000000004,KLHL7,True,1789.0,111.0,9171.0,1.564731814460558,False,9,2.7629168,1.3251944,0.0,24.866251,3.252939,0.7777777777777778,
NUPL2,1251.7272727272727,40.519999999999996,NUPL2,False,,108.22222222222223,3550.444444444444,0.6265878409656036,False,9,3.2088223,1.4371829,0.0,28.8794,3.3971694,1.0,
MALSU1,1043.4,41.44,MALSU1,False,,121.11111111111111,4368.861111111109,0.6630191305463501,False,9,3.4606886,1.4953032,0.0,31.146198,3.4702942,1.0,
RPS2P32,892.0,61.32,RPS2P32,True,3140.0,4.333333333333333,169.0,1.3675993513542046,False,1,0.31362045,0.27278703,88.88888888888889,2.822584,1.3409266,0.1111111111111111,Ribosomal Processes
CCDC126,1177.875,41.98,CCDC126,True,7321.0,66.66666666666667,3290.4999999999986,1.0787065148355193,False,9,2.523552,1.2594695,0.0,22.711967,3.1659799,0.6666666666666666,
MPP6,2278.375,35.88,MPP6,True,1894.0,22.11111111111111,1765.6111111111113,1.5445950192302365,False,5,0.78180826,0.57762873,44.44444444444444,7.0362744,2.0839655,0.1111111111111111,
OSBPL3,3002.470588235294,40.72000000000001,OSBPL3,False,,285.55555555555554,10393.527777777794,0.4702837222705401,False,9,3.3915792,1.4796889,0.0,30.524212,3.4507558,1.0,
